API,COUNTRY,EMISSIONS,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
INTL.4008-8-MNG-MMTCD.A,Mongolia,CO2 emissions (MMtonnes CO2),13.20409438,10.9921943,13.73848184,14.00067382,13.82097178,16.6074331,18.25504231,19.08953587,20.00969073,18.95300731,17.55015679,18.25020217,16.37592514,15.0199312,13.87295929,13.21007446,13.62775555,12.60230007,12.74972011,12.92058667,13.25696481,13.39178486,14.28647842,13.36453895,13.2230842,13.78813843,14.70740212,15.11497045,14.88972942,15.45802342,15.04690068,15.47283981,16.56824712,17.33567011,16.89775197,16.76627206,17.7202027,19.2130791,20.90183682,22.73972102,19.22736749,21.64231656
INTL.4002-8-MNG-MMTCD.A,Mongolia,Coal and coke (MMtonnes CO2),11.49385438,9.292194302,11.73848184,12.00067382,11.72097178,14.2074331,15.65504231,16.48953587,17.40969073,16.55300731,15.25015679,16.15020217,14.37592514,13.1199312,11.97295929,11.51007446,11.82775555,11.40230007,11.54972011,11.62058667,12.05696481,11.99178486,12.78647842,11.86453894,11.4230842,11.98813843,12.70740212,12.88857582,12.48972942,13.05802342,12.49118015,12.28367292,12.92833984,13.54430493,13.31182679,13.21811206,14.6727077,15.2440381,16.69045282,17.44462102,14.20910532,16.46033474
INTL.4010-8-MNG-MMTCD.A,Mongolia,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-MNG-MMTCD.A,Mongolia,Petroleum and other liquids (MMtonnes CO2),1.71024,1.7,2,2,2.1,2.4,2.6,2.6,2.6,2.4,2.3,2.1,2,1.9,1.9,1.7,1.8,1.2,1.2,1.3,1.2,1.4,1.5,1.5,1.8,1.8,2,2.226394627,2.4,2.4,2.555720534,3.18916689,3.63990728,3.791365178,3.585925178,3.54816,3.047495,3.969041,4.211384,5.2951,5.018262175,5.181981818
INTL.4008-8-MNE-MMTCD.A,Montenegro,CO2 emissions (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.70241617,1.566546052,2.116511979,1.434081588,2.594638447,2.570011992,2.361444133,2.293257326,2.263344226,2.412405296,2.187481649,2.297767687,2.524134994,2.446766203,2.368409997,2.237276314
INTL.4002-8-MNE-MMTCD.A,Montenegro,Coal and coke (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.30241617,1.007142367,1.516511979,0.834081588,1.70206168,1.720795063,1.545058087,1.491534135,1.454067368,1.534353296,1.214101649,1.233548687,1.402951994,1.332657203,1.421952997,1.290819314
INTL.4010-8-MNE-MMTCD.A,Montenegro,Consumed natural gas (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-MNE-MMTCD.A,Montenegro,Petroleum and other liquids (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.4,0.559403684,0.6,0.6,0.892576767,0.849216929,0.816386047,0.801723192,0.809276858,0.878052,0.97338,1.064219,1.121183,1.114109,0.946457,0.946457
INTL.4008-8-MSR-MMTCD.A,Montserrat,CO2 emissions (MMtonnes CO2),0.01688,0.01937,0.01937,0.01937,0.0194,0.02098,0.02204,0.02518,0.02834,0.02835,0.03779,0.03466,0.04137,0.04138,0.0414,0.0477,0.0445,0.04767,0.05083,0.05083,0.05402,0.05402,0.05403,0.06036,0.06671,0.06989,0.07625,0.08302,0.09267,0.083240958,0.083457682,0.044809106,0.043590706,0.055110949,0.051100518,0.059137,0.033757,0.029942082,0.033486782,0.033486782,0.028200957,0.030014833
INTL.4002-8-MSR-MMTCD.A,Montserrat,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4010-8-MSR-MMTCD.A,Montserrat,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-MSR-MMTCD.A,Montserrat,Petroleum and other liquids (MMtonnes CO2),0.01688,0.01937,0.01937,0.01937,0.0194,0.02098,0.02204,0.02518,0.02834,0.02835,0.03779,0.03466,0.04137,0.04138,0.0414,0.0477,0.0445,0.04767,0.05083,0.05083,0.05402,0.05402,0.05403,0.06036,0.06671,0.06989,0.07625,0.08302,0.09267,0.083240958,0.083457682,0.044809106,0.043590706,0.055110949,0.051100518,0.059137,0.033757,0.029942082,0.033486782,0.033486782,0.028200957,0.030014833
INTL.4008-8-MAR-MMTCD.A,Morocco,CO2 emissions (MMtonnes CO2),13.95827999,13.69749934,13.74807947,15.25112085,14.05668774,15.47692528,17.2920699,16.83363778,17.81851655,19.12738481,20.12595725,20.44097368,22.07837735,23.52822187,26.01399726,26.16045672,25.97644882,25.99301977,26.71282665,29.44751654,29.99236941,32.38793325,32.73981993,32.92109906,33.18977571,35.34779438,37.1484469,35.15223746,38.66420232,42.84073184,48.93566327,50.60234212,50.03390575,52.10658292,53.87283284,55.41794153,54.87363327,57.73459283,59.02569629,59.93716624,56.33363202,63.11915758
INTL.4002-8-MAR-MMTCD.A,Morocco,Coal and coke (MMtonnes CO2),1.167814169,1.519738281,1.581428476,2.073359789,1.945587083,2.310274287,3.125418913,3.716982089,3.701860852,4.010729119,4.014856586,4.364637845,4.031308612,4.469394072,4.955113913,7.121015985,6.937008086,6.894931775,7.614738658,7.369046144,8.894281413,11.28984526,11.64173193,10.82301107,12.11130532,12.46118237,13.02789925,13.36493361,12.54672991,11.72325944,11.798236,10.44152895,10.45671232,10.22822519,13.81159337,15.19834853,14.44013688,15.01798314,17.33004368,20.26719568,21.38663476,23.61491515
INTL.4010-8-MAR-MMTCD.A,Morocco,Consumed natural gas (MMtonnes CO2),0.138875825,0.177761056,0.16665099,0.177761056,0.11110066,0.16665099,0.16665099,0.116655693,0.116655693,0.116655693,0.11110066,0.076335831,0.047068734,0.058827799,0.05888335,0.039440734,0.039440734,0.098087995,0.098087995,0.078470396,0.098087995,0.098087995,0.098087995,0.098087995,0.078470396,0.886612013,1.120547642,1.271458173,1.117472404,1.117472404,1.137427268,1.596389148,2.49635353,2.420525046,2.354673994,2.428506992,2.468416381,2.448461687,2.213949612,2.098549485,1.6393282,1.650336562
INTL.4006-8-MAR-MMTCD.A,Morocco,Petroleum and other liquids (MMtonnes CO2),12.65159,12,12,13,12,13,14,13,14,15,16,16,18,19,21,19,19,19,19,22,21,21,21,22,21,22,23,20.51584568,25,30,36,38.56442403,37.08083991,39.45783269,37.70656547,37.791086,37.96508,40.268148,39.481703,37.57142108,33.30766905,37.85390587
INTL.4008-8-MOZ-MMTCD.A,Mozambique,CO2 emissions (MMtonnes CO2),1.88754,1.6,1.9,1.9,1.7,1.9,1,1,1.5,1.2,1,1,1,1,1,1.1,1.1,1.1,1.217705594,1.317705594,1.317705594,1.517705594,1.717705594,1.856940792,2.137323193,2.255028788,2.294263986,2.409893642,2.373689967,2.511408306,2.56608443,3.781907631,5.208772136,6.311350758,7.074032739,7.803148409,9.910325744,10.74133894,7.785808405,7.752982445,6.847501627,6.945785541
INTL.4002-8-MOZ-MMTCD.A,Mozambique,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037271407,0.044259796,0.032612481,0.059401306,0.08619013,0.093178519,0.108552974,0.107225185,0.126312804
INTL.4010-8-MOZ-MMTCD.A,Mozambique,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117705594,0.117705594,0.117705594,0.117705594,0.117705594,0.156940792,0.137323193,0.255028788,0.294263986,0.392351981,0.373689967,0.311408306,0.16608443,1.079548793,2.678111429,3.238646379,3.736899668,3.934124928,3.687076438,3.803334551,2.491483886,2.901492191,2.746059729,2.810256225
INTL.4006-8-MOZ-MMTCD.A,Mozambique,Petroleum and other liquids (MMtonnes CO2),1.88754,1.6,1.9,1.9,1.7,1.9,1,1,1.5,1.2,1,1,1,1,1,1.1,1.1,1.1,1.1,1.2,1.2,1.4,1.6,1.7,2,2,2,2.017541661,2,2.2,2.4,2.702358838,2.530660707,3.035432971,3.292873275,3.836411,6.163848,6.851814257,5.201146,4.74293728,3.994216713,4.009216513
INTL.4008-8-NAM-MMTCD.A,Namibia,CO2 emissions (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,2.4,1.232948121,1.126358505,1.319768872,1.321965415,1.335144659,1.430751582,1.424161946,1.537341198,1.713179252,1.810809341,2.201850683,2.203656945,2.420067892,2.600072358,2.600578762,2.820516906,3.016694682,3.130051738,3.219357522,3.106191659,3.158869195,3.112832627,3.455610713,3.634070393,3.978877573,3.952825048,3.923760866,3.90852628,3.830714705,3.678486718,3.882415212
INTL.4002-8-NAM-MMTCD.A,Namibia,Coal and coke (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,0,0.032948121,0.026358505,0.019768872,0.021965415,0.035144659,0.030751582,0.024161946,0.037341198,0.013179252,0.010809341,0.001850683,0.003656945,0.020067892,7.24E-05,0.000578762,0.020516906,0.039539423,0.030051738,0.019357522,0.006191659,0.018736251,0.019357522,0.008732313,0.00658805,0.007547573,0.011245048,0.05506307,0.048323852,0.066320465,0.084087378,0.089716075
INTL.4010-8-NAM-MMTCD.A,Namibia,Consumed natural gas (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-NAM-MMTCD.A,Namibia,Petroleum and other liquids (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,2.4,1.2,1.1,1.3,1.3,1.3,1.4,1.4,1.5,1.7,1.8,2.2,2.2,2.4,2.6,2.6,2.8,2.977155259,3.1,3.2,3.1,3.140132943,3.093475106,3.4468784,3.627482342,3.97133,3.94158,3.868697796,3.860202428,3.76439424,3.594399341,3.792699137
INTL.4008-8-NRU-MMTCD.A,Nauru,CO2 emissions (MMtonnes CO2),0.12621,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.151091751,0.2,0.2,0.05959529,0.05844715,0.06190069,0.070636217,0.076325617,0.081390135,0.089219746,0.070765985,0.083366555,0.066153275,0.062692873,0.064738187
INTL.4002-8-NRU-MMTCD.A,Nauru,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4010-8-NRU-MMTCD.A,Nauru,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-NRU-MMTCD.A,Nauru,Petroleum and other liquids (MMtonnes CO2),0.12621,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.151091751,0.2,0.2,0.05959529,0.05844715,0.06190069,0.070636217,0.076325617,0.081390135,0.089219746,0.070765985,0.083366555,0.066153275,0.062692873,0.064738187
INTL.4008-8-NPL-MMTCD.A,Nepal,CO2 emissions (MMtonnes CO2),0.411000276,0.3983337,0.512607947,0.535006011,0.526848035,0.435588265,0.728215067,0.733226303,0.720538084,0.722188538,0.728468221,0.96522049,1.069954268,1.088101569,1.188814378,1.304693346,1.569819438,1.775844015,2.182671623,2.43835979,2.381157215,2.414286583,2.461918037,2.561812449,2.607836886,2.7011171,2.598337048,2.539958821,2.654380975,2.944493516,3.428038187,3.607306642,3.947445007,4.16947456,4.488545892,4.01387241,6.39830136,7.418917878,8.30706762,7.707913402,7.555693077,7.334468587
INTL.4002-8-NPL-MMTCD.A,Nepal,Coal and coke (MMtonnes CO2),0.131640276,0.0983337,0.112607947,0.135006011,0.126848035,0.135588265,0.128215067,0.133226303,0.120538084,0.122188538,0.128468221,0.16522049,0.169954268,0.188101569,0.188814378,0.204693346,0.169819438,0.175844015,0.182671623,0.23835979,0.281157215,0.314286583,0.361918037,0.461812449,0.407836886,0.4011171,0.398337048,0.430060836,0.454380975,0.444493516,0.437334922,0.524575482,0.590171368,0.528423526,0.462521055,0.51856741,0.54083036,0.632243252,0.70218753,1.051236762,1.247022358,0.819978949
INTL.4010-8-NPL-MMTCD.A,Nepal,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-NPL-MMTCD.A,Nepal,Petroleum and other liquids (MMtonnes CO2),0.27936,0.3,0.4,0.4,0.4,0.3,0.6,0.6,0.6,0.6,0.6,0.8,0.9,0.9,1,1.1,1.4,1.6,2,2.2,2.1,2.1,2.1,2.1,2.2,2.3,2.2,2.109897985,2.2,2.5,2.990703265,3.08273116,3.357273639,3.641051034,4.026024837,3.495305,5.857471,6.786674626,7.604880089,6.65667664,6.308670719,6.514489638
INTL.4008-8-NLD-MMTCD.A,Netherlands,CO2 emissions (MMtonnes CO2),171.12017,158.8750364,163.4017893,150.7982507,173.7295692,179.8571754,188.9666074,191.9046067,192.4827402,194.7653654,204.0372736,212.9892854,211.0700128,215.090337,216.1041313,221.9906726,231.8629693,228.5069917,229.756971,225.4846999,231.2368775,238.4049013,240.4840866,239.1372092,247.2319943,248.2321717,248.6027284,249.7615511,247.5955853,237.1893221,244.5320282,236.3526285,228.0354144,227.4469159,220.6138966,230.1519778,225.9427562,222.9865339,217.237104,212.4399876,194.0085019,196.2087704
INTL.4002-8-NLD-MMTCD.A,Netherlands,Coal and coke (MMtonnes CO2),15.97785683,17.29398648,18.78507825,18.66297647,23.05433479,22.48261458,23.65175621,24.99608823,30.36369357,31.02396738,29.70944447,27.27195749,27.26541379,27.11675399,29.72299338,33.44262644,32.06016834,31.92260051,32.83901585,27.56677091,29.56423769,31.36168078,31.31771406,32.21397618,32.21568086,30.95551461,29.36311627,32.01236031,30.15884625,28.04666567,28.34143889,27.60440687,30.13411419,29.569895,33.14679625,41.31133981,37.43135508,33.09131732,29.70226254,23.14983823,14.81914844,21.43136579
INTL.4010-8-NLD-MMTCD.A,Netherlands,Consumed natural gas (MMtonnes CO2),70.81696138,67.40180986,71.67074926,68.90177488,73.0462964,77.03063984,76.8409092,79.30740752,71.76561458,73.520623,72.8091331,82.61348693,79.161138,82.69389098,79.91325089,82.03223264,90.91185498,85.17971621,84.11603762,82.18969058,82.42085222,84.08421102,83.22991798,83.79777159,85.83802437,83.35052406,80.15188859,77.94333479,81.295574,82.07703647,92.05898228,80.39904963,76.37716919,77.24223393,67.49181433,66.86816301,69.69971714,72.72574153,71.53656343,74.72776436,73.09986245,70.58190063
INTL.4006-8-NLD-MMTCD.A,Netherlands,Petroleum and other liquids (MMtonnes CO2),84.32535176,74.17924011,72.94596177,63.23349935,77.628938,80.343921,88.473942,87.601111,90.353432,90.220775,101.518696,103.103841,104.643461,105.279692,106.467887,106.5158135,108.8909459,111.404675,112.8019175,115.7282385,119.2517876,122.9590095,125.9364546,123.1254614,129.1782891,133.9261331,139.0877235,139.805856,136.141165,127.06562,124.131607,128.349172,121.524131,120.634787,119.975286,121.972475,118.811684,117.169475,115.998278,114.562385,106.089491,104.195504
INTL.4008-8-NLDA-MMTCD.A,Netherlands Antilles,CO2 emissions (MMtonnes CO2),15.98684,15,14,13,12,10,10,10,9.5,9.8,9.7,9.2,9.5,9.2,9.6,11,11,12,12,12,12,12,11,11,11,11,12,9.4,11,12,12,14.00204397,12.80272111,12.87593174,12.86046144,14.259102,14.395662,14.496783,14.496783,10.921398,9.197132102,9.788673186
INTL.4002-8-NLDA-MMTCD.A,Netherlands Antilles,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4010-8-NLDA-MMTCD.A,Netherlands Antilles,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-NLDA-MMTCD.A,Netherlands Antilles,Petroleum and other liquids (MMtonnes CO2),15.98684,15,14,13,12,10,10,10,9.5,9.8,9.7,9.2,9.5,9.2,9.6,11,11,12,12,12,12,12,11,11,11,11,12,9.4,11,12,12,14.00204397,12.80272111,12.87593174,12.86046144,14.259102,14.395662,14.496783,14.496783,10.921398,9.197132102,9.788673186
INTL.4008-8-NCL-MMTCD.A,New Caledonia,CO2 emissions (MMtonnes CO2),1.756336053,1.696168637,1.155499536,1.132053144,1.246406951,1.323437186,1.418652591,1.570806575,1.506691082,1.6952062,1.592337275,1.721044889,1.806691082,1.777983012,1.880851807,1.844967343,1.801906487,1.670329948,1.687076053,1.665545353,2.007644336,2.019605064,2.260274123,2.289307037,2.571364816,2.521997362,2.977020205,2.934729142,2.882045986,3.024150432,3.759897751,3.646757628,3.852530222,4.081564585,4.898082448,5.073355272,5.595718858,5.302063892,6.032140267,5.886275311,5.618236692,5.194884327
INTL.4002-8-NCL-MMTCD.A,New Caledonia,Coal and coke (MMtonnes CO2),0.287076053,0.196168637,0.155499536,0.232053144,0.246406951,0.423437186,0.418652591,0.370806575,0.406691082,0.4952062,0.392337275,0.421044889,0.406691082,0.377983012,0.480851807,0.444967343,0.401906487,0.270329948,0.287076053,0.265545353,0.607644336,0.619605064,0.660274123,0.689307037,0.671364816,0.621997362,0.677020205,0.583720601,0.582045986,0.624150432,1.326050523,1.330117435,1.334184348,1.317122074,1.672624233,2.093375998,2.593119669,2.517730392,3.014340137,2.878818983,2.768025571,2.251685737
INTL.4010-8-NCL-MMTCD.A,New Caledonia,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-NCL-MMTCD.A,New Caledonia,Petroleum and other liquids (MMtonnes CO2),1.46926,1.5,1,0.9,1,0.9,1,1.2,1.1,1.2,1.2,1.3,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.6,1.6,1.9,1.9,2.3,2.351008541,2.3,2.4,2.433847228,2.316640193,2.518345875,2.76444251,3.225458215,2.979979274,3.002599189,2.7843335,3.01780013,3.007456329,2.850211121,2.943198589
INTL.4008-8-NZL-MMTCD.A,New Zealand,CO2 emissions (MMtonnes CO2),18.51850439,16.82733198,18.23861877,18.21807555,20.36452464,21.47828034,22.86465313,23.02674748,25.24016841,26.39155396,28.170122,28.15816495,30.17665795,29.25187789,30.46301827,30.59615791,31.83321852,33.51434368,32.04226542,33.63188024,34.19486808,36.52278522,36.69174455,36.74577287,36.41933583,37.39178762,37.46339944,36.65282373,37.96267265,35.14291991,35.24682988,34.98629604,36.62241943,36.96449697,38.14185715,37.75667402,38.30591967,39.58869066,38.96226279,40.34437591,34.79020544,34.76119311
INTL.4002-8-NZL-MMTCD.A,New Zealand,Coal and coke (MMtonnes CO2),3.783450083,3.168829475,3.278467926,3.608927881,3.109216144,2.920063264,2.855166911,2.939008347,3.399797362,3.914572964,4.454391074,4.211526233,4.708841265,4.74081106,4.293112266,4.3445833,4.213416748,4.481151033,4.096439437,4.270283641,4.054946004,4.959472666,4.999741121,7.146500931,7.497991454,8.341494062,8.223861589,6.254908863,7.870169292,6.052154166,5.227296567,5.429211646,6.527889641,5.790497079,5.593993772,5.452003755,4.889695173,4.773832956,4.713220924,5.139318591,4.90901919,5.977571929
INTL.4010-8-NZL-MMTCD.A,New Zealand,Consumed natural gas (MMtonnes CO2),1.88711952,2.339056207,4.057773867,4.29631664,5.5152405,7.16647008,8.44651522,8.14775313,8.95570005,9.136358,9.17280793,9.79150172,10.52244168,9.516539832,9.560383006,9.125342605,10.31070277,11.08493464,9.757656982,11.16961259,11.24400208,12.60891855,11.87904643,9.051578934,7.85456438,7.545329562,7.54599285,8.393184579,7.814718357,7.953373748,8.784964315,8.080931112,8.615015027,9.368995367,10.51078861,9.662105265,9.667833737,9.881696701,8.796149861,9.444804323,9.026338761,7.872557692
INTL.4006-8-NZL-MMTCD.A,New Zealand,Petroleum and other liquids (MMtonnes CO2),12.84793478,11.31944629,10.90237697,10.31283103,11.740068,11.391747,11.562971,11.939986,12.884671,13.340623,14.542923,14.155137,14.945375,14.994527,16.609523,17.126232,17.309099,17.948258,18.188169,18.191984,18.89592,18.954394,19.812957,20.547693,21.06678,21.504964,21.693545,22.00473028,22.277785,21.137392,21.234569,21.47615328,21.47951476,21.80500452,22.03707476,22.642565,23.74839076,24.933161,25.452892,25.760253,20.85484748,20.91106348
INTL.4008-8-NIC-MMTCD.A,Nicaragua,CO2 emissions (MMtonnes CO2),1.84261,1.9,1.9,1.8,1.7,2,2.1,2.1,2.1,2.1,2,1.9,2.3,2.3,2.5,2.8,2.9,3,3.5,3.7,3.7,3.9,3.9,4,4.2,4.4,4.5,4.010307626,4.3,4.3,4.3,4.701077745,4.447179692,4.437450817,4.642415474,5.254183,5.249562,5.181649,5.027809,4.851021,4.851021,4.851021
INTL.4002-8-NIC-MMTCD.A,Nicaragua,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4010-8-NIC-MMTCD.A,Nicaragua,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-NIC-MMTCD.A,Nicaragua,Petroleum and other liquids (MMtonnes CO2),1.84261,1.9,1.9,1.8,1.7,2,2.1,2.1,2.1,2.1,2,1.9,2.3,2.3,2.5,2.8,2.9,3,3.5,3.7,3.7,3.9,3.9,4,4.2,4.4,4.5,4.010307626,4.3,4.3,4.3,4.701077745,4.447179692,4.437450817,4.642415474,5.254183,5.249562,5.181649,5.027809,4.851021,4.851021,4.851021
INTL.4008-8-NER-MMTCD.A,Niger,CO2 emissions (MMtonnes CO2),0.598342684,0.659029017,0.688543525,0.655792418,0.695145083,0.697112733,0.643986611,0.72269196,0.904983259,0.936465399,0.990951704,0.991925681,0.961557257,0.985170802,0.976511256,1.018472966,0.998468056,1.009272321,1.054421593,0.978917669,1.081371306,1.0872742,1.122691568,1.134300594,1.176177695,1.145470838,1.119818826,1.098771788,1.229184752,1.14905783,1.229533959,1.66311887,2.166242138,2.525472408,2.37103624,2.499474332,2.360195349,2.195923651,2.345762401,2.44727888,2.389482273,2.292759512
INTL.4002-8-NER-MMTCD.A,Niger,Coal and coke (MMtonnes CO2),0.039352684,0.059029017,0.088543525,0.255792418,0.295145083,0.297112733,0.243986611,0.32269196,0.304983259,0.336465399,0.290951704,0.291925681,0.261557257,0.285170802,0.276511256,0.318472966,0.298468056,0.309272321,0.354421593,0.278917669,0.281371306,0.2872742,0.322691568,0.334300594,0.376177695,0.345470838,0.319818826,0.287529993,0.329184752,0.34905783,0.429533959,0.484037351,0.505484535,0.4496038,0.549632875,0.479011332,0.523337349,0.514504651,0.494631081,0.499047429,0.518889202,0.494951266
INTL.4010-8-NER-MMTCD.A,Niger,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06895832,0.073696211,0.073696211,0
INTL.4006-8-NER-MMTCD.A,Niger,Petroleum and other liquids (MMtonnes CO2),0.55899,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.811241795,0.9,0.8,0.8,1.179081518,1.660757603,2.075868608,1.821403366,2.020463,1.836858,1.681419,1.782173,1.87453524,1.79689686,1.797808246
INTL.4008-8-NGA-MMTCD.A,Nigeria,CO2 emissions (MMtonnes CO2),26.2584344,32.60289966,33.09217415,32.77984503,34.65988303,37.26216938,36.72022405,39.58408507,41.61074766,45.45191452,44.51881245,47.54280449,48.78246319,49.97413526,45.98586718,52.23422213,51.75203638,50.50997908,50.60320271,50.20145833,49.21027214,56.23826584,56.53172321,58.74981853,58.36003528,65.41393393,62.49852638,56.86228195,66.15165434,43.25364001,48.85232608,66.40696819,67.85695841,89.79145938,99.55983641,93.55576468,95.88490169,94.03826394,101.1939254,104.5174075,106.0273281,112.1031133
INTL.4002-8-NGA-MMTCD.A,Nigeria,Coal and coke (MMtonnes CO2),0.296961862,0.381074581,0.314657647,0.280268298,0.271501018,0.262733738,0.276385769,0.306991837,0.222553768,0.230559739,0.241766617,0.210349046,0.169839661,0.067244971,0.060040152,0.052957644,0.040827304,0.03368364,0.028819273,0.018929328,0.007627988,0.055736831,0.054930216,0.055241743,0.076432971,0.090101327,0.076108233,0.066031439,0.071051516,0.092718806,0.097735761,0.095707389,0.089255897,0.105987368,0.109189469,0.146061286,0.212511597,0.228954234,0.231429758,0.25446006,0.23645078,0.253822872
INTL.4010-8-NGA-MMTCD.A,Nigeria,Consumed natural gas (MMtonnes CO2),2.11091254,4.22182508,2.7775165,4.49957673,5.38838201,5.99943564,6.44383828,7.27709323,7.38819389,9.22135478,7.277045831,9.33245544,9.612623529,9.906890292,8.925827024,10.18126448,10.71120908,11.47629544,11.57438343,12.182529,13.20264415,12.182529,12.47679299,16.69457678,18.28360231,20.32383261,21.42241815,20.79465498,24.08060282,8.1609212,9.867652317,30.11889981,30.40727851,32.48674401,37.07922395,36.92032139,36.27294609,33.8462697,36.35492261,36.85647289,37.13144301,43.18497751
