API,COUNTRY,CONSUMPTION,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
INTL.4415-2-ATG-QBTU.A,Antigua and Barbuda,Petroleum and other liquids (quad Btu),0.005804855,0.005168746,0.007029494,0.004134997,0.004560958,0.004548496,0.004624394,0.005755917,0.005771311,0.005755917,0.00596853,0.005947652,0.005963571,0.005947652,0.006367219,0.006788429,0.006806652,0.006995384,0.006995384,0.006995404,0.007289302,0.007289302,0.007814668,0.008213775,0.008519161,0.00864945,0.008914564,0.009342398,0.009556925,0.010013005,0.009679626,0.009649499,0.009916654,0.009916654,0.010139449,0.01033443,0.010489332,0.009966558,0.010236337,0.010266446,0.008645598,0.009201665
INTL.4419-2-ATG-QBTU.A,Antigua and Barbuda,"Nuclear, renewables, and other (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95E-06,0.000004858,0.000004758,5.72E-06,0.000005706,4.99E-05,0.00004616,5.66E-05,0.00009104,0.000115765,0.000140368,0.000171249
none,Antigua and Barbuda,Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-ATG-QBTU.A,Antigua and Barbuda,Renewables and other (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95E-06,0.000004858,0.000004758,5.72E-06,0.000005706,4.99E-05,0.00004616,5.66E-05,0.00009104,0.000115765,0.000140368,0.000171249
INTL.44-2-ARG-QBTU.A,Argentina,Consumption (quad Btu),1.713088126,1.669763391,1.749519261,1.773452331,1.899825996,1.821675672,1.951940041,1.957846267,1.942408699,1.930739943,1.876286034,1.955478553,2.027260761,2.249342395,2.214231555,2.280637253,2.381744492,2.468829133,2.621369483,2.536962757,2.753287394,2.70957482,2.550997701,2.777118468,2.991670215,3.128320614,3.298939639,3.386217321,3.517494839,3.440557773,3.578632172,3.654670535,3.710967221,3.764130595,3.777299811,3.832386308,3.836759294,3.667912266,3.642795329,3.704336987,3.247238793,3.5448976
INTL.4411-2-ARG-QBTU.A,Argentina,Coal (quad Btu),0.034095908,0.030519097,0.031685348,0.02887245,0.023295615,0.027976784,0.036422449,0.038287703,0.038939817,0.040244928,0.036106419,0.031087217,0.031145737,0.028613759,0.038725868,0.035145525,0.032419549,0.031125539,0.030704968,0.032215399,0.028727236,0.023410711,0.019955841,0.024341981,0.028750615,0.037019545,0.035626728,0.036485791,0.041855419,0.040349095,0.038869413,0.041773596,0.044419712,0.04538628,0.0433368,0.040984481,0.039407759,0.039504321,0.031761984,0.021913297,0.025146053,0.033276501
INTL.4413-2-ARG-QBTU.A,Argentina,Natural gas (quad Btu),0.368334,0.371412,0.467856,0.460674,0.586872,0.593028,0.64125,0.62073,0.731538,0.821826,0.73517004,0.81594645,0.82259265,0.870573825,0.89492755,0.99604175,1.055828447,1.053245155,1.125946379,1.194219103,1.225587652,1.152148344,1.117089377,1.276146372,1.399037274,1.492404837,1.541118348,1.620831366,1.638914412,1.59204611,1.597581736,1.702389593,1.713829887,1.72242856,1.737374751,1.734127183,1.78723184,1.810186042,1.910364385,1.980163285,1.848911044,1.824563637
INTL.4415-2-ARG-QBTU.A,Argentina,Petroleum and other liquids (quad Btu),1.102051856,1.062836481,1.030312086,1.050200405,1.024447508,0.921991082,0.992453443,0.999429765,0.959002184,0.875377017,0.834030773,0.845268981,0.883320174,1.012431277,0.90338261,0.884328541,0.962537578,0.992251079,1.08203424,0.990652705,1.126806919,1.065974312,0.959487378,1.027112718,1.147924845,1.157620373,1.227281739,1.296595283,1.422393445,1.355714833,1.500441502,1.494793435,1.561940027,1.56905934,1.576160671,1.634033684,1.595071,1.402704816,1.270231936,1.258250833,0.910387122,1.225471882
INTL.4419-2-ARG-QBTU.A,Argentina,"Nuclear, renewables, and other (quad Btu)",0.208606362,0.204995813,0.219665828,0.233705475,0.265210873,0.278679805,0.281814149,0.2993988,0.212928698,0.193291997,0.270978802,0.263175906,0.2902022,0.337723534,0.377195527,0.365121438,0.330958918,0.39220736,0.382683895,0.319875551,0.372165587,0.468041454,0.454465105,0.449517398,0.415957481,0.441275858,0.494912824,0.432304881,0.414331563,0.452447736,0.441739522,0.415713912,0.390777594,0.427256414,0.42042759,0.423240959,0.415048695,0.415517088,0.430437023,0.444009572,0.462794574,0.46158558
INTL.4417-2-ARG-QBTU.A,Argentina,Nuclear (quad Btu),0.025889058,0.031150375,0.020679744,0.03813984,0.050679936,0.06417554,0.06357323,0.072519069,0.057214605,0.056529683,0.08301727,0.090870255,0.079651705,0.086382835,0.092381807,0.082756358,0.081000565,0.087204366,0.083400149,0.078952141,0.070056125,0.076564263,0.063091481,0.082288147,0.085600742,0.074562659,0.083727896,0.078682919,0.080181195,0.088843106,0.078320055,0.068990944,0.069096291,0.067090006,0.06143973,0.07763604,0.091378675,0.06742959,0.076119677,0.093123237,0.117649833,0.118884092
INTL.4418-2-ARG-QBTU.A,Argentina,Renewables and other (quad Btu),0.182717304,0.173845438,0.198986084,0.195565635,0.214530937,0.214504265,0.218240919,0.226879731,0.155714093,0.136762314,0.187961532,0.172305651,0.210550495,0.251340699,0.28481372,0.28236508,0.249958353,0.305002995,0.299283747,0.24092341,0.302109463,0.391477191,0.391373624,0.367229251,0.330356739,0.366713199,0.411184927,0.353621962,0.334150368,0.36360463,0.363419466,0.346722968,0.321681303,0.360166408,0.35898786,0.345604919,0.323670021,0.348087498,0.354317346,0.350886335,0.345144741,0.342701488
INTL.44-2-ARM-QBTU.A,Armenia,Consumption (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.197074385,0.149987308,0.134083947,0.131521195,0.168359919,0.141884718,0.150784549,0.093192051,0.100227107,0.098566925,0.094417034,0.10382472,0.107685139,0.124744561,0.124554067,0.13976686,0.134886151,0.120519597,0.134225136,0.141314563,0.149742187,0.146905025,0.14973865,0.138737831,0.13972766,0.148910885,0.146478106,0.155712475,0.163567101,0.168413259
INTL.4411-2-ARM-QBTU.A,Armenia,Coal (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.003448089,0.002164226,0.000880363,0.000501318,0.000394291,0.000287264,0.000180237,0.000124095,5.96E-05,4.60E-05,4.40E-05,6.68E-05,3.88E-05,1.70E-05,2.74E-05,6.68E-05,6.13E-05,8.75E-06,5.68E-05,7.37E-05,6.48E-05,3.09E-05,2.46E-05,2.75E-05,2.83E-05,3.72E-05,4.40E-05,0.000112207,0.000311904,0.00046824
INTL.4413-2-ARM-QBTU.A,Armenia,Natural gas (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.068773137,0.05176368,0.0591555,0.0591555,0.06655779,0.048067247,0.051764727,0.047697498,0.052134475,0.051764727,0.040302537,0.048806743,0.049176491,0.062857169,0.062857169,0.075946249,0.071361374,0.057310948,0.067294145,0.076537846,0.090588272,0.08910928,0.092437013,0.07579835,0.081935472,0.087037952,0.091778387,0.092362389,0.094077841,0.102277487
INTL.4415-2-ARM-QBTU.A,Armenia,Petroleum and other liquids (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.092761236,0.052314465,0.03809048,0.052220397,0.060696298,0.063133457,0.067990695,0.009666498,0.015144154,0.014825452,0.014099655,0.01468813,0.0153704,0.017728439,0.016701467,0.018180113,0.019402329,0.016953905,0.018088891,0.017117174,0.017722238,0.015759131,0.015696952,0.016651356,0.013772,0.016653142,0.016173671,0.021244013,0.025893453,0.025998959
INTL.4419-2-ARM-QBTU.A,Armenia,"Nuclear, renewables, and other (quad Btu)",--,--,--,--,--,--,--,--,--,--,--,--,0.032091922,0.043744937,0.035957604,0.01964398,0.04071154,0.03039675,0.03084889,0.03570396,0.032888868,0.031930737,0.039970823,0.040263038,0.043099449,0.044141982,0.044968067,0.045573736,0.044061116,0.04624599,0.048785267,0.047585861,0.041366872,0.042005675,0.041580114,0.046260628,0.043991887,0.045182586,0.038481999,0.041993866,0.043283904,0.039668574
INTL.4417-2-ARM-QBTU.A,Armenia,Nuclear (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,,,,,0.0246225,0.01676675,0.0166495,0.024388,0.021574,0.023297575,0.02450525,0.0213395,0.025853625,0.0293594,0.02839795,0.027528307,0.02656885,0.02685025,0.026815075,0.027635825,0.0249039,0.0254198,0.02656885,0.030144975,0.025736375,0.028268975,0.02225405,0.023790025,0.029922419,0.021691409
INTL.4418-2-ARM-QBTU.A,Armenia,Renewables and other (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.032091922,0.043744937,0.035957604,0.01964398,0.01608904,0.01363,0.01419939,0.01131596,0.011314868,0.008633162,0.015465573,0.018923538,0.017245824,0.014782582,0.016570117,0.01804543,0.017492266,0.01939574,0.021970192,0.019950036,0.016462972,0.016585875,0.015011264,0.016115653,0.018255512,0.016913611,0.016227949,0.018203841,0.013361485,0.017977165
INTL.44-2-ABW-QBTU.A,Aruba,Consumption (quad Btu),--,--,--,--,--,--,0.001453868,0.001453868,0.005570153,0.0074045,0.007820675,0.008531306,0.009371014,0.009521171,0.010446587,0.01182344,0.007792578,0.01260235,0.01260235,0.012602367,0.015072691,0.015595912,0.01612162,0.017952978,0.018721994,0.020217968,0.02017945,0.020794461,0.019534151,0.019474918,0.018281778,0.014544212,0.018222121,0.017646844,0.017898388,0.018421825,0.017901295,0.018534464,0.017905592,0.018564912,0.015820885,0.016755668
INTL.4411-2-ABW-QBTU.A,Aruba,Coal (quad Btu),--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4413-2-ABW-QBTU.A,Aruba,Natural gas (quad Btu),--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4415-2-ABW-QBTU.A,Aruba,Petroleum and other liquids (quad Btu),--,--,--,--,--,--,0.001453868,0.001453868,0.005570153,0.0074045,0.007820675,0.008531306,0.009371014,0.009521171,0.010446587,0.01182344,0.007792578,0.01260235,0.01260235,0.012602367,0.015072691,0.015595912,0.01612162,0.017952978,0.018721994,0.020217968,0.02017945,0.020794461,0.019534151,0.019182118,0.017246666,0.013441446,0.016927945,0.016187071,0.016386298,0.016791,0.016521,0.017210446,0.016569926,0.017258441,0.01453378,0.015468564
INTL.4419-2-ABW-QBTU.A,Aruba,"Nuclear, renewables, and other (quad Btu)",--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002928,0.001035112,0.001102766,0.001294176,0.001459773,0.00151209,0.001630825,0.001380295,0.001324019,0.001335666,0.00130647,0.001287104,0.001287104
INTL.4417-2-ABW-QBTU.A,Aruba,Nuclear (quad Btu),--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-ABW-QBTU.A,Aruba,Renewables and other (quad Btu),--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002928,0.001035112,0.001102766,0.001294176,0.001459773,0.00151209,0.001630825,0.001380295,0.001324019,0.001335666,0.00130647,0.001287104,0.001287104
INTL.44-2-AUS-QBTU.A,Australia,Consumption (quad Btu),2.98543583,3.049885599,3.231536108,3.106748752,3.149405326,3.289445776,3.339457591,3.510145689,3.600307087,3.820280517,3.845051046,3.816707739,3.896131662,3.990760839,4.059596889,4.181352368,4.365435377,4.481996789,4.643887355,4.761880804,4.798319763,4.826307017,4.974069664,5.014345155,5.181104211,5.277487051,5.346824756,5.504304511,5.505794632,5.616301012,5.649744275,5.743145061,5.808348209,5.81706753,5.752163477,5.778272494,6.018588429,6.199735644,6.167648593,6.20613677,5.832997906,5.922681343
INTL.4411-2-AUS-QBTU.A,Australia,Coal (quad Btu),1.287101904,1.317761034,1.394638904,1.325104889,1.267020237,1.362507004,1.354289254,1.488758228,1.500840605,1.639532935,1.582635579,1.616347197,1.659309509,1.655321767,1.640940622,1.668966589,1.797968697,1.86779824,1.993407343,2.024041093,2.024106203,2.006631316,2.025773228,1.963018709,2.052417275,2.093732562,2.125653474,2.145591343,2.128959673,2.168145245,2.070844363,1.984633967,1.94492783,1.818969993,1.726155494,1.777427343,1.851000109,1.834907654,1.750054627,1.69693128,1.602947598,1.670752446
INTL.4413-2-AUS-QBTU.A,Australia,Natural gas (quad Btu),0.339066,0.387504,0.428571,0.434889,0.46376,0.495873,0.541284,0.554876,0.578865,0.59451,0.6525,0.61028,0.632084291,0.65788704,0.687761038,0.73807785,0.740765674,0.745990846,0.781710238,0.809196256,0.849552543,0.895768683,0.984738575,1.013499358,1.052308742,1.061805475,1.060904201,1.178619055,1.200787093,1.261556191,1.277594162,1.298435166,1.345777964,1.387400626,1.417984243,1.437351379,1.561518923,1.632483937,1.619996534,1.654034793,1.62290333,1.540937369
INTL.4415-2-AUS-QBTU.A,Australia,Petroleum and other liquids (quad Btu),1.225279062,1.195341055,1.26261968,1.21632527,1.289833149,1.285845086,1.295406942,1.326613993,1.396856238,1.450944062,1.475459824,1.442688668,1.460019119,1.516703836,1.570986003,1.615144649,1.665311363,1.694436243,1.701952656,1.748654111,1.748792672,1.742021373,1.787929272,1.857243478,1.898587413,1.927918573,1.952886288,1.989092959,2.013752253,2.015348148,2.105006962,2.217825988,2.284818595,2.308754931,2.283645693,2.274030723,2.264430337,2.363417525,2.415695145,2.382939067,2.054869706,2.092467467
INTL.4419-2-AUS-QBTU.A,Australia,"Nuclear, renewables, and other (quad Btu)",0.133988864,0.14927951,0.145706523,0.130429593,0.128791941,0.145220687,0.148477395,0.139897468,0.123745244,0.13529352,0.134455644,0.147391875,0.144718742,0.160848197,0.159909225,0.159163281,0.161389643,0.17377146,0.166817118,0.179989344,0.175868345,0.181885645,0.175628589,0.18058361,0.177790781,0.194030441,0.207380793,0.191001154,0.162295613,0.171251428,0.196298789,0.24224994,0.23282382,0.301941981,0.324378047,0.289463048,0.34163906,0.368926528,0.381902286,0.472231631,0.552277272,0.618524061
none,Australia,Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-AUS-QBTU.A,Australia,Renewables and other (quad Btu),0.133988864,0.14927951,0.145706523,0.130429593,0.128791941,0.145220687,0.148477395,0.139897468,0.123745244,0.13529352,0.134455644,0.147391875,0.144718742,0.160848197,0.159909225,0.159163281,0.161389643,0.17377146,0.166817118,0.179989344,0.175868345,0.181885645,0.175628589,0.18058361,0.177790781,0.194030441,0.207380793,0.191001154,0.162295613,0.171251428,0.196298789,0.24224994,0.23282382,0.301941981,0.324378047,0.289463048,0.34163906,0.368926528,0.381902286,0.472231631,0.552277272,0.618524061
INTL.44-2-AUT-QBTU.A,Austria,Consumption (quad Btu),1.09738269,1.086021611,1.033423966,1.040713209,1.068711353,1.091841456,1.071648656,1.021749791,1.106927306,1.122381967,1.158363081,1.219268316,1.194054822,1.219344591,1.214771723,1.271659893,1.328059362,1.328558122,1.352975815,1.369006291,1.357642822,1.422165479,1.421635082,1.444908539,1.496667854,1.55278155,1.543972815,1.516538924,1.520124631,1.455154799,1.493307738,1.419940166,1.464142346,1.472655105,1.424002015,1.426288308,1.45911133,1.490301668,1.457465029,1.516470409,1.409519255,1.441018898
INTL.4411-2-AUT-QBTU.A,Austria,Coal (quad Btu),0.100247518,0.104601612,0.094376028,0.102594385,0.123716691,0.117533867,0.094748649,0.100352987,0.09586051,0.098710603,0.116770691,0.125374592,0.087391312,0.076106556,0.079204976,0.097136882,0.105687012,0.104816913,0.087377175,0.097609864,0.097155545,0.107676274,0.101814368,0.117217262,0.118957798,0.116975108,0.109838189,0.096220617,0.090998576,0.073064317,0.084513498,0.086597043,0.080895012,0.081812187,0.077223866,0.091476382,0.085730542,0.084691891,0.080961855,0.07779845,0.069798919,0.068126869
INTL.4413-2-AUT-QBTU.A,Austria,Natural gas (quad Btu),0.185256,0.172515,0.16709,0.170345,0.188825,0.202852,0.196378,0.20501,0.195299,0.20943,0.23091,0.24168,0.237330926,0.25031524,0.25763931,0.27854852,0.299230104,0.288381089,0.296076758,0.30107323,0.272599593,0.288680702,0.291939429,0.315671462,0.315337664,0.359902157,0.337640252,0.318425537,0.336455046,0.32841608,0.358144972,0.338022841,0.323039816,0.31130138,0.284155402,0.303215693,0.316651424,0.343709147,0.320216953,0.334443627,0.316412865,0.335047088
INTL.4415-2-AUT-QBTU.A,Austria,Petroleum and other liquids (quad Btu),0.497764429,0.479105205,0.443829415,0.437411255,0.425243473,0.415063222,0.431790733,0.437767514,0.426477608,0.425921832,0.452160741,0.486106385,0.476992823,0.4896611,0.485557985,0.485569282,0.532121476,0.531847094,0.556371032,0.527363962,0.524199033,0.559156316,0.570234754,0.602572835,0.617948872,0.621080359,0.629196218,0.609069211,0.594047802,0.565254697,0.581041437,0.549714266,0.541558784,0.550363122,0.536045252,0.539556685,0.549273798,0.549871027,0.560842403,0.578893457,0.501184129,0.528564132
INTL.4419-2-AUT-QBTU.A,Austria,"Nuclear, renewables, and other (quad Btu)",0.314114744,0.329799793,0.328128524,0.330362568,0.330926189,0.356392367,0.348731273,0.27861929,0.389290188,0.388319532,0.35852165,0.36610734,0.392339761,0.403261695,0.392369453,0.410405208,0.391020769,0.403513025,0.413150851,0.442959235,0.463688652,0.466652187,0.457646531,0.40944698,0.44442352,0.454823926,0.467298156,0.492823559,0.498623207,0.488419705,0.46960783,0.445606015,0.518648734,0.529178416,0.526577494,0.492039548,0.507455566,0.512029603,0.495443817,0.525334875,0.522123342,0.509280809
none,Austria,Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-AUT-QBTU.A,Austria,Renewables and other (quad Btu),0.314114744,0.329799793,0.328128524,0.330362568,0.330926189,0.356392367,0.348731273,0.27861929,0.389290188,0.388319532,0.35852165,0.36610734,0.392339761,0.403261695,0.392369453,0.410405208,0.391020769,0.403513025,0.413150851,0.442959235,0.463688652,0.466652187,0.457646531,0.40944698,0.44442352,0.454823926,0.467298156,0.492823559,0.498623207,0.488419705,0.46960783,0.445606015,0.518648734,0.529178416,0.526577494,0.492039548,0.507455566,0.512029603,0.495443817,0.525334875,0.522123342,0.509280809
INTL.44-2-AZE-QBTU.A,Azerbaijan,Consumption (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.991176564,0.843791608,0.759329018,0.728083313,0.643247202,0.638364746,0.546497308,0.563697552,0.507418543,0.445641752,0.531857415,0.567496986,0.626021359,0.648160443,0.656835706,0.540963171,0.579353365,0.54369201,0.586665063,0.555454516,0.603260386,0.567334314,0.58507,0.618316557,0.608957262,0.606640486,0.608430022,0.647238563,0.628515134,0.663350689
INTL.4411-2-AZE-QBTU.A,Azerbaijan,Coal (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.000682618,0.000101129,2.53E-05,0.000151693,5.06E-05,7.83E-05,0.000105995,0.000112588,0.00011918,6.03E-05,0.000143046,8.67E-05,0.000113441,0.000122062,0.000416295,0.000300478,0.000283084,0.000161072,0.000188605,0.00014292,0.00014876,0.000137434,5.17E-05,3.63E-06,7.76E-06,6.55E-05,6.13E-05,0.000316159,0.000480431,0.000642527
INTL.4413-2-AZE-QBTU.A,Azerbaijan,Natural gas (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.54722502,0.40672809,0.34756212,0.33277848,0.34386621,0.338689214,0.20668916,0.22184883,0.209277396,0.24847069,0.329232563,0.33626943,0.365072344,0.381232488,0.41502188,0.328336268,0.367529562,0.360874097,0.386016964,0.344235435,0.390084193,0.350151403,0.370857294,0.402285878,0.394595184,0.382652424,0.390056364,0.424011666,0.428291379,0.461260619
INTL.4415-2-AZE-QBTU.A,Azerbaijan,Petroleum and other liquids (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.427240218,0.412263485,0.39206986,0.37790786,0.282917268,0.277796025,0.32035977,0.32395064,0.280745584,0.183003453,0.177103105,0.200837241,0.228864562,0.232917648,0.213643019,0.19000992,0.191796931,0.161256961,0.168397411,0.187648402,0.197709154,0.202940083,0.201464708,0.199667388,0.197653,0.209892639,0.204277527,0.2106614,0.190824389,0.192448622
INTL.4419-2-AZE-QBTU.A,Azerbaijan,"Nuclear, renewables, and other (quad Btu)",--,--,--,--,--,--,--,--,--,--,--,--,0.016028708,0.024698904,0.019671756,0.01724528,0.01641316,0.021801227,0.019342383,0.017785494,0.017276383,0.014107312,0.0253787,0.030303648,0.031971012,0.033888245,0.027754511,0.022316504,0.019743788,0.02139988,0.032062084,0.02342776,0.01531828,0.014105394,0.01269628,0.016359663,0.01670132,0.014029954,0.01403485,0.012249339,0.008918935,0.008998921
INTL.4417-2-AZE-QBTU.A,Azerbaijan,Nuclear (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-AZE-QBTU.A,Azerbaijan,Renewables and other (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.016028708,0.024698904,0.019671756,0.01724528,0.01641316,0.021801227,0.019342383,0.017785494,0.017276383,0.014107312,0.0253787,0.030303648,0.031971012,0.033888245,0.027754511,0.022316504,0.019743788,0.02139988,0.032062084,0.02342776,0.01531828,0.014105394,0.01269628,0.016359663,0.01670132,0.014029954,0.01403485,0.012249339,0.008918935,0.008998921
INTL.44-2-BHR-QBTU.A,Bahrain,Consumption (quad Btu),0.137079245,0.157930777,0.168400777,0.176852604,0.171630245,0.203998777,0.220987772,0.265819139,0.228953512,0.234110243,0.256230168,0.286790941,0.24059811,0.287332136,0.283094163,0.283594943,0.284285836,0.33493822,0.351590348,0.360730678,0.381740311,0.395092797,0.421559964,0.44044414,0.456248106,0.511836403,0.5461164,0.560708831,0.587166455,0.581330117,0.587689389,0.581480117,0.624661326,0.694685179,0.688650527,0.694730523,0.693186174,0.713164716,0.722134346,0.79228429,0.786935755,0.804407371
INTL.4411-2-BHR-QBTU.A,Bahrain,Coal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4413-2-BHR-QBTU.A,Bahrain,Natural gas (quad Btu),0.1047,0.12564,0.13611,0.14658,0.139251,0.171708,0.18846,0.227199,0.190554,0.194742,0.214636228,0.243951,0.196705963,0.244773209,0.23996193,0.23996193,0.242924469,0.294689196,0.306521133,0.31095811,0.316874079,0.329075765,0.349781655,0.355697624,0.360504349,0.396000162,0.418924541,0.435563203,0.45885733,0.461445566,0.47216826,0.466622039,0.506554829,0.580504439,0.573109478,0.573109478,0.566823814,0.587492554,0.593766429,0.654039156,0.65273731,0.685962006
INTL.4415-2-BHR-QBTU.A,Bahrain,Petroleum and other liquids (quad Btu),0.032379245,0.032290777,0.032290777,0.030272604,0.032379245,0.032290777,0.032527772,0.038620139,0.038399512,0.039368243,0.04159394,0.042839941,0.043892147,0.042558927,0.043132233,0.043633013,0.041361367,0.040249025,0.045069215,0.049772568,0.064866232,0.066017033,0.071778308,0.084746516,0.095743757,0.115836241,0.127181623,0.125101272,0.128957405,0.119311334,0.114930853,0.114448637,0.118627745,0.114115104,0.115452356,0.12157146,0.1263442,0.125449438,0.127593349,0.137456625,0.133411255,0.117638874
INTL.4419-2-BHR-QBTU.A,Bahrain,"Nuclear, renewables, and other (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000010236,0.000044356,-0.00064828,0.000573216,0.000590276,0.00040944,-0.000521247,6.56E-05,8.87E-05,4.96E-05,0.00001816,0.000222723,0.000774568,0.00078851,0.00078719,0.000806491
none,Bahrain,Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-BHR-QBTU.A,Bahrain,Renewables and other (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000010236,0.000044356,-0.00064828,0.000573216,0.000590276,0.00040944,-0.000521247,6.56E-05,8.87E-05,4.96E-05,0.00001816,0.000222723,0.000774568,0.00078851,0.00078719,0.000806491
INTL.44-2-BGD-QBTU.A,Bangladesh,Consumption (quad Btu),0.122373731,0.13263193,0.141023313,0.136119292,0.166146742,0.170785,0.185244035,0.200774298,0.225413801,0.245736611,0.239108002,0.254533204,0.28588367,0.309319709,0.3424339,0.374573099,0.389011473,0.399299449,0.427417877,0.480570721,0.510508679,0.559048718,0.588135528,0.647338244,0.670036674,0.712345617,0.768109877,0.806666504,0.872133371,0.918052318,0.968279829,1.018476788,1.098645772,1.127902426,1.204768817,1.333116046,1.434278744,1.478925297,1.486120069,1.586626464,1.550571791,1.711825006
INTL.4411-2-BGD-QBTU.A,Bangladesh,Coal (quad Btu),0.00048534,0.000508058,0.000619583,0.00033664,0.001280471,0.001085397,0.001240119,0.001373042,0.001505964,0.001622162,0.001772367,0.001579482,0.003462302,0.004171345,0.004889836,0.005326617,0.0062974,0.00919616,0.013847912,0.019003449,0.021310819,0.020692596,0.021985871,0.024761856,0.026478649,0.03201696,0.038617011,0.041842886,0.045271859,0.046305924,0.047438951,0.048528291,0.049021997,0.054883391,0.07062486,0.084577166,0.085734503,0.101429138,0.110142178,0.124351279,0.144656846,0.166928096
