,COUNTRY,EMISSIONS,Year,Value
5210,North Macedonia,Consumed natural gas (MMtonnes CO2),1985,--
5211,North Macedonia,Petroleum and other liquids (MMtonnes CO2),1985,--
5212,Northern Mariana Islands,CO2 emissions (MMtonnes CO2),1985,0
5213,Northern Mariana Islands,Coal and coke (MMtonnes CO2),1985,0
5214,Northern Mariana Islands,Consumed natural gas (MMtonnes CO2),1985,
5215,Northern Mariana Islands,Petroleum and other liquids (MMtonnes CO2),1985,
5216,Norway,CO2 emissions (MMtonnes CO2),1985,33.19449532
5217,Norway,Coal and coke (MMtonnes CO2),1985,4.64427897
5218,Norway,Consumed natural gas (MMtonnes CO2),1985,2.73056135
5219,Norway,Petroleum and other liquids (MMtonnes CO2),1985,25.819655
5220,Oman,CO2 emissions (MMtonnes CO2),1985,7.25526815
5221,Oman,Coal and coke (MMtonnes CO2),1985,0
5222,Oman,Consumed natural gas (MMtonnes CO2),1985,3.05526815
5223,Oman,Petroleum and other liquids (MMtonnes CO2),1985,4.2
5224,Pakistan,CO2 emissions (MMtonnes CO2),1985,46.77743109
5225,Pakistan,Coal and coke (MMtonnes CO2),1985,5.689882854
5226,Pakistan,Consumed natural gas (MMtonnes CO2),1985,18.08754823
5227,Pakistan,Petroleum and other liquids (MMtonnes CO2),1985,23
5228,Palestinian Territories,CO2 emissions (MMtonnes CO2),1985,--
5229,Palestinian Territories,Coal and coke (MMtonnes CO2),1985,--
5230,Palestinian Territories,Consumed natural gas (MMtonnes CO2),1985,--
5231,Palestinian Territories,Petroleum and other liquids (MMtonnes CO2),1985,--
5232,Panama,CO2 emissions (MMtonnes CO2),1985,3.5
5233,Panama,Coal and coke (MMtonnes CO2),1985,0
5234,Panama,Consumed natural gas (MMtonnes CO2),1985,0
5235,Panama,Petroleum and other liquids (MMtonnes CO2),1985,3.5
5236,Papua New Guinea,CO2 emissions (MMtonnes CO2),1985,2.1
5237,Papua New Guinea,Coal and coke (MMtonnes CO2),1985,0
5238,Papua New Guinea,Consumed natural gas (MMtonnes CO2),1985,0
5239,Papua New Guinea,Petroleum and other liquids (MMtonnes CO2),1985,2.1
5240,Paraguay,CO2 emissions (MMtonnes CO2),1985,1.5
5241,Paraguay,Coal and coke (MMtonnes CO2),1985,0
5242,Paraguay,Consumed natural gas (MMtonnes CO2),1985,0
5243,Paraguay,Petroleum and other liquids (MMtonnes CO2),1985,1.5
5244,Peru,CO2 emissions (MMtonnes CO2),1985,21.3974178
5245,Peru,Coal and coke (MMtonnes CO2),1985,0.736679026
5246,Peru,Consumed natural gas (MMtonnes CO2),1985,2.660738777
5247,Peru,Petroleum and other liquids (MMtonnes CO2),1985,18
5248,Philippines,CO2 emissions (MMtonnes CO2),1985,24.97553436
5249,Philippines,Coal and coke (MMtonnes CO2),1985,2.975534361
5250,Philippines,Consumed natural gas (MMtonnes CO2),1985,0
5251,Philippines,Petroleum and other liquids (MMtonnes CO2),1985,22
5252,Poland,CO2 emissions (MMtonnes CO2),1985,424.7836949
5253,Poland,Coal and coke (MMtonnes CO2),1985,362.9732581
5254,Poland,Consumed natural gas (MMtonnes CO2),1985,20.21352887
5255,Poland,Petroleum and other liquids (MMtonnes CO2),1985,41.596908
5256,Portugal,CO2 emissions (MMtonnes CO2),1985,27.74358747
5257,Portugal,Coal and coke (MMtonnes CO2),1985,2.958989465
5258,Portugal,Consumed natural gas (MMtonnes CO2),1985,0
5259,Portugal,Petroleum and other liquids (MMtonnes CO2),1985,24.784598
5260,Puerto Rico,CO2 emissions (MMtonnes CO2),1985,14.20969265
5261,Puerto Rico,Coal and coke (MMtonnes CO2),1985,0.240169317
5262,Puerto Rico,Consumed natural gas (MMtonnes CO2),1985,0
5263,Puerto Rico,Petroleum and other liquids (MMtonnes CO2),1985,13.96952333
5264,Qatar,CO2 emissions (MMtonnes CO2),1985,13.81011303
5265,Qatar,Coal and coke (MMtonnes CO2),1985,0
5266,Qatar,Consumed natural gas (MMtonnes CO2),1985,10.61011303
5267,Qatar,Petroleum and other liquids (MMtonnes CO2),1985,3.2
5268,Reunion,CO2 emissions (MMtonnes CO2),1985,0.8
5269,Reunion,Coal and coke (MMtonnes CO2),1985,0
5270,Reunion,Consumed natural gas (MMtonnes CO2),1985,0
5271,Reunion,Petroleum and other liquids (MMtonnes CO2),1985,0.8
5272,Romania,CO2 emissions (MMtonnes CO2),1985,176.2572132
5273,Romania,Coal and coke (MMtonnes CO2),1985,54.41164706
5274,Romania,Consumed natural gas (MMtonnes CO2),1985,75.84556613
5275,Romania,Petroleum and other liquids (MMtonnes CO2),1985,46
5276,Russia,CO2 emissions (MMtonnes CO2),1985,--
5277,Russia,Coal and coke (MMtonnes CO2),1985,--
5278,Russia,Consumed natural gas (MMtonnes CO2),1985,--
5279,Russia,Petroleum and other liquids (MMtonnes CO2),1985,--
5280,Rwanda,CO2 emissions (MMtonnes CO2),1985,0.7
5281,Rwanda,Coal and coke (MMtonnes CO2),1985,0
5282,Rwanda,Consumed natural gas (MMtonnes CO2),1985,0
5283,Rwanda,Petroleum and other liquids (MMtonnes CO2),1985,0.7
5284,Saint Helena,CO2 emissions (MMtonnes CO2),1985,0.00287
5285,Saint Helena,Coal and coke (MMtonnes CO2),1985,0
5286,Saint Helena,Consumed natural gas (MMtonnes CO2),1985,0
5287,Saint Helena,Petroleum and other liquids (MMtonnes CO2),1985,0.00287
5288,Saint Kitts and Nevis,CO2 emissions (MMtonnes CO2),1985,0.05041
5289,Saint Kitts and Nevis,Coal and coke (MMtonnes CO2),1985,0
5290,Saint Kitts and Nevis,Consumed natural gas (MMtonnes CO2),1985,0
5291,Saint Kitts and Nevis,Petroleum and other liquids (MMtonnes CO2),1985,0.05041
5292,Saint Lucia,CO2 emissions (MMtonnes CO2),1985,0.1
5293,Saint Lucia,Coal and coke (MMtonnes CO2),1985,0
5294,Saint Lucia,Consumed natural gas (MMtonnes CO2),1985,0
5295,Saint Lucia,Petroleum and other liquids (MMtonnes CO2),1985,0.1
5296,Saint Pierre and Miquelon,CO2 emissions (MMtonnes CO2),1985,0.1
5297,Saint Pierre and Miquelon,Coal and coke (MMtonnes CO2),1985,0
5298,Saint Pierre and Miquelon,Consumed natural gas (MMtonnes CO2),1985,0
5299,Saint Pierre and Miquelon,Petroleum and other liquids (MMtonnes CO2),1985,0.1
5300,Saint Vincent/Grenadines,CO2 emissions (MMtonnes CO2),1985,0.0398
5301,Saint Vincent/Grenadines,Coal and coke (MMtonnes CO2),1985,0
5302,Saint Vincent/Grenadines,Consumed natural gas (MMtonnes CO2),1985,0
5303,Saint Vincent/Grenadines,Petroleum and other liquids (MMtonnes CO2),1985,0.0398
5304,Samoa,CO2 emissions (MMtonnes CO2),1985,0.1
5305,Samoa,Coal and coke (MMtonnes CO2),1985,0
5306,Samoa,Consumed natural gas (MMtonnes CO2),1985,0
5307,Samoa,Petroleum and other liquids (MMtonnes CO2),1985,0.1
5308,Sao Tome and Principe,CO2 emissions (MMtonnes CO2),1985,0.03313
5309,Sao Tome and Principe,Coal and coke (MMtonnes CO2),1985,0
5310,Sao Tome and Principe,Consumed natural gas (MMtonnes CO2),1985,0
5311,Sao Tome and Principe,Petroleum and other liquids (MMtonnes CO2),1985,0.03313
5312,Saudi Arabia,CO2 emissions (MMtonnes CO2),1985,173.7740363
5313,Saudi Arabia,Coal and coke (MMtonnes CO2),1985,0
5314,Saudi Arabia,Consumed natural gas (MMtonnes CO2),1985,39.77403628
5315,Saudi Arabia,Petroleum and other liquids (MMtonnes CO2),1985,134
5316,Senegal,CO2 emissions (MMtonnes CO2),1985,2.8
5317,Senegal,Coal and coke (MMtonnes CO2),1985,0
5318,Senegal,Consumed natural gas (MMtonnes CO2),1985,0
5319,Senegal,Petroleum and other liquids (MMtonnes CO2),1985,2.8
5320,Serbia,CO2 emissions (MMtonnes CO2),1985,--
5321,Serbia,Coal and coke (MMtonnes CO2),1985,--
5322,Serbia,Consumed natural gas (MMtonnes CO2),1985,--
5323,Serbia,Petroleum and other liquids (MMtonnes CO2),1985,--
5324,Seychelles,CO2 emissions (MMtonnes CO2),1985,0.3
5325,Seychelles,Coal and coke (MMtonnes CO2),1985,0
5326,Seychelles,Consumed natural gas (MMtonnes CO2),1985,0
5327,Seychelles,Petroleum and other liquids (MMtonnes CO2),1985,0.3
5328,Sierra Leone,CO2 emissions (MMtonnes CO2),1985,0.8
5329,Sierra Leone,Coal and coke (MMtonnes CO2),1985,0
5330,Sierra Leone,Consumed natural gas (MMtonnes CO2),1985,0
5331,Sierra Leone,Petroleum and other liquids (MMtonnes CO2),1985,0.8
5332,Singapore,CO2 emissions (MMtonnes CO2),1985,33.02241931
5333,Singapore,Coal and coke (MMtonnes CO2),1985,0.02241931
5334,Singapore,Consumed natural gas (MMtonnes CO2),1985,0
5335,Singapore,Petroleum and other liquids (MMtonnes CO2),1985,33
5336,Slovakia,CO2 emissions (MMtonnes CO2),1985,--
5337,Slovakia,Coal and coke (MMtonnes CO2),1985,--
5338,Slovakia,Consumed natural gas (MMtonnes CO2),1985,--
5339,Slovakia,Petroleum and other liquids (MMtonnes CO2),1985,--
5340,Slovenia,CO2 emissions (MMtonnes CO2),1985,--
5341,Slovenia,Coal and coke (MMtonnes CO2),1985,--
5342,Slovenia,Consumed natural gas (MMtonnes CO2),1985,--
5343,Slovenia,Petroleum and other liquids (MMtonnes CO2),1985,--
5344,Solomon Islands,CO2 emissions (MMtonnes CO2),1985,0.1
5345,Solomon Islands,Coal and coke (MMtonnes CO2),1985,0
5346,Solomon Islands,Consumed natural gas (MMtonnes CO2),1985,0
5347,Solomon Islands,Petroleum and other liquids (MMtonnes CO2),1985,0.1
5348,Somalia,CO2 emissions (MMtonnes CO2),1985,1.3
5349,Somalia,Coal and coke (MMtonnes CO2),1985,0
5350,Somalia,Consumed natural gas (MMtonnes CO2),1985,0
5351,Somalia,Petroleum and other liquids (MMtonnes CO2),1985,1.3
5352,South Africa,CO2 emissions (MMtonnes CO2),1985,298.2435963
5353,South Africa,Coal and coke (MMtonnes CO2),1985,248.2435963
5354,South Africa,Consumed natural gas (MMtonnes CO2),1985,0
5355,South Africa,Petroleum and other liquids (MMtonnes CO2),1985,50
5356,South Korea,CO2 emissions (MMtonnes CO2),1985,177.8741289
5357,South Korea,Coal and coke (MMtonnes CO2),1985,102.0977909
5358,South Korea,Consumed natural gas (MMtonnes CO2),1985,0
5359,South Korea,Petroleum and other liquids (MMtonnes CO2),1985,75.776338
5360,South Sudan,CO2 emissions (MMtonnes CO2),1985,--
5361,South Sudan,Coal and coke (MMtonnes CO2),1985,--
5362,South Sudan,Consumed natural gas (MMtonnes CO2),1985,--
5363,South Sudan,Petroleum and other liquids (MMtonnes CO2),1985,--
5364,Spain,CO2 emissions (MMtonnes CO2),1985,206.179422
5365,Spain,Coal and coke (MMtonnes CO2),1985,89.79155738
5366,Spain,Consumed natural gas (MMtonnes CO2),1985,5.003243667
5367,Spain,Petroleum and other liquids (MMtonnes CO2),1985,111.384621
5368,Sri Lanka,CO2 emissions (MMtonnes CO2),1985,4.7
5369,Sri Lanka,Coal and coke (MMtonnes CO2),1985,0
5370,Sri Lanka,Consumed natural gas (MMtonnes CO2),1985,0
5371,Sri Lanka,Petroleum and other liquids (MMtonnes CO2),1985,4.7
5372,Sudan,CO2 emissions (MMtonnes CO2),1985,3.5
5373,Sudan,Coal and coke (MMtonnes CO2),1985,0
5374,Sudan,Consumed natural gas (MMtonnes CO2),1985,0
5375,Sudan,Petroleum and other liquids (MMtonnes CO2),1985,3.5
5376,Suriname,CO2 emissions (MMtonnes CO2),1985,1.2
5377,Suriname,Coal and coke (MMtonnes CO2),1985,0
5378,Suriname,Consumed natural gas (MMtonnes CO2),1985,0
5379,Suriname,Petroleum and other liquids (MMtonnes CO2),1985,1.2
5380,Sweden,CO2 emissions (MMtonnes CO2),1985,62.20359837
5381,Sweden,Coal and coke (MMtonnes CO2),1985,10.56111909
5382,Sweden,Consumed natural gas (MMtonnes CO2),1985,0.15662328
5383,Sweden,Petroleum and other liquids (MMtonnes CO2),1985,51.485856
5384,Switzerland,CO2 emissions (MMtonnes CO2),1985,43.80712956
5385,Switzerland,Coal and coke (MMtonnes CO2),1985,1.414710329
5386,Switzerland,Consumed natural gas (MMtonnes CO2),1985,2.982315233
5387,Switzerland,Petroleum and other liquids (MMtonnes CO2),1985,39.410104
5388,Syria,CO2 emissions (MMtonnes CO2),1985,23.26160808
5389,Syria,Coal and coke (MMtonnes CO2),1985,0.006405517
5390,Syria,Consumed natural gas (MMtonnes CO2),1985,0.255202567
5391,Syria,Petroleum and other liquids (MMtonnes CO2),1985,23
5392,Taiwan,CO2 emissions (MMtonnes CO2),1985,81.86011795
5393,Taiwan,Coal and coke (MMtonnes CO2),1985,24.08260145
5394,Taiwan,Consumed natural gas (MMtonnes CO2),1985,2.7775165
5395,Taiwan,Petroleum and other liquids (MMtonnes CO2),1985,55
5396,Tajikistan,CO2 emissions (MMtonnes CO2),1985,--
5397,Tajikistan,Coal and coke (MMtonnes CO2),1985,--
5398,Tajikistan,Consumed natural gas (MMtonnes CO2),1985,--
5399,Tajikistan,Petroleum and other liquids (MMtonnes CO2),1985,--
5400,Tanzania,CO2 emissions (MMtonnes CO2),1985,2.1
5401,Tanzania,Coal and coke (MMtonnes CO2),1985,0
5402,Tanzania,Consumed natural gas (MMtonnes CO2),1985,0
5403,Tanzania,Petroleum and other liquids (MMtonnes CO2),1985,2.1
5404,Thailand,CO2 emissions (MMtonnes CO2),1985,43.1906344
5405,Thailand,Coal and coke (MMtonnes CO2),1985,4.399381063
5406,Thailand,Consumed natural gas (MMtonnes CO2),1985,6.791253333
5407,Thailand,Petroleum and other liquids (MMtonnes CO2),1985,32
5408,The Bahamas,CO2 emissions (MMtonnes CO2),1985,2.2
5409,The Bahamas,Coal and coke (MMtonnes CO2),1985,0
5410,The Bahamas,Consumed natural gas (MMtonnes CO2),1985,0
5411,The Bahamas,Petroleum and other liquids (MMtonnes CO2),1985,2.2
5412,Timor-Leste,CO2 emissions (MMtonnes CO2),1985,--
5413,Timor-Leste,Coal and coke (MMtonnes CO2),1985,--
5414,Timor-Leste,Consumed natural gas (MMtonnes CO2),1985,--
5415,Timor-Leste,Petroleum and other liquids (MMtonnes CO2),1985,--
5416,Togo,CO2 emissions (MMtonnes CO2),1985,0.6
5417,Togo,Coal and coke (MMtonnes CO2),1985,0
5418,Togo,Consumed natural gas (MMtonnes CO2),1985,0
5419,Togo,Petroleum and other liquids (MMtonnes CO2),1985,0.6
5420,Tonga,CO2 emissions (MMtonnes CO2),1985,0.04468
5421,Tonga,Coal and coke (MMtonnes CO2),1985,0
5422,Tonga,Consumed natural gas (MMtonnes CO2),1985,0
5423,Tonga,Petroleum and other liquids (MMtonnes CO2),1985,0.04468
5424,Trinidad and Tobago,CO2 emissions (MMtonnes CO2),1985,15.3759508
5425,Trinidad and Tobago,Coal and coke (MMtonnes CO2),1985,0
5426,Trinidad and Tobago,Consumed natural gas (MMtonnes CO2),1985,11.9759508
5427,Trinidad and Tobago,Petroleum and other liquids (MMtonnes CO2),1985,3.4
5428,Tunisia,CO2 emissions (MMtonnes CO2),1985,10.87861744
5429,Tunisia,Coal and coke (MMtonnes CO2),1985,0.324339758
5430,Tunisia,Consumed natural gas (MMtonnes CO2),1985,2.75427768
5431,Tunisia,Petroleum and other liquids (MMtonnes CO2),1985,7.8
5432,Turkiye,CO2 emissions (MMtonnes CO2),1985,91.18622097
5433,Turkiye,Coal and coke (MMtonnes CO2),1985,40.50047047
5434,Turkiye,Consumed natural gas (MMtonnes CO2),1985,0.109084507
5435,Turkiye,Petroleum and other liquids (MMtonnes CO2),1985,50.576666
5436,Turkmenistan,CO2 emissions (MMtonnes CO2),1985,--
5437,Turkmenistan,Coal and coke (MMtonnes CO2),1985,--
5438,Turkmenistan,Consumed natural gas (MMtonnes CO2),1985,--
5439,Turkmenistan,Petroleum and other liquids (MMtonnes CO2),1985,--
5440,Turks and Caicos Islands,CO2 emissions (MMtonnes CO2),1985,0
5441,Turks and Caicos Islands,Coal and coke (MMtonnes CO2),1985,0
5442,Turks and Caicos Islands,Consumed natural gas (MMtonnes CO2),1985,0
5443,Turks and Caicos Islands,Petroleum and other liquids (MMtonnes CO2),1985,
5444,Tuvalu,CO2 emissions (MMtonnes CO2),1985,0
5445,Tuvalu,Coal and coke (MMtonnes CO2),1985,0
5446,Tuvalu,Consumed natural gas (MMtonnes CO2),1985,
5447,Tuvalu,Petroleum and other liquids (MMtonnes CO2),1985,
5448,U.S. Pacific Islands,CO2 emissions (MMtonnes CO2),1985,0.1
5449,U.S. Pacific Islands,Coal and coke (MMtonnes CO2),1985,0
5450,U.S. Pacific Islands,Consumed natural gas (MMtonnes CO2),1985,0
5451,U.S. Pacific Islands,Petroleum and other liquids (MMtonnes CO2),1985,0.1
5452,U.S. Territories,CO2 emissions (MMtonnes CO2),1985,0
5453,U.S. Territories,Coal and coke (MMtonnes CO2),1985,0
5454,U.S. Territories,Consumed natural gas (MMtonnes CO2),1985,
5455,U.S. Territories,Petroleum and other liquids (MMtonnes CO2),1985,
5456,U.S. Virgin Islands,CO2 emissions (MMtonnes CO2),1985,2.106199599
5457,U.S. Virgin Islands,Coal and coke (MMtonnes CO2),1985,0
5458,U.S. Virgin Islands,Consumed natural gas (MMtonnes CO2),1985,0
5459,U.S. Virgin Islands,Petroleum and other liquids (MMtonnes CO2),1985,2.106199599
5460,Uganda,CO2 emissions (MMtonnes CO2),1985,0.6
5461,Uganda,Coal and coke (MMtonnes CO2),1985,0
5462,Uganda,Consumed natural gas (MMtonnes CO2),1985,0
5463,Uganda,Petroleum and other liquids (MMtonnes CO2),1985,0.6
5464,Ukraine,CO2 emissions (MMtonnes CO2),1985,--
5465,Ukraine,Coal and coke (MMtonnes CO2),1985,--
5466,Ukraine,Consumed natural gas (MMtonnes CO2),1985,--
5467,Ukraine,Petroleum and other liquids (MMtonnes CO2),1985,--
5468,United Arab Emirates,CO2 emissions (MMtonnes CO2),1985,47.94247441
5469,United Arab Emirates,Coal and coke (MMtonnes CO2),1985,0
5470,United Arab Emirates,Consumed natural gas (MMtonnes CO2),1985,20.94247441
5471,United Arab Emirates,Petroleum and other liquids (MMtonnes CO2),1985,27
5472,United Kingdom,CO2 emissions (MMtonnes CO2),1985,583.1965569
5473,United Kingdom,Coal and coke (MMtonnes CO2),1985,248.5129696
5474,United Kingdom,Consumed natural gas (MMtonnes CO2),1985,109.2274413
5475,United Kingdom,Petroleum and other liquids (MMtonnes CO2),1985,225.456146
5476,United States,CO2 emissions (MMtonnes CO2),1985,4605.355982
5477,United States,Coal and coke (MMtonnes CO2),1985,1655.024937
5478,United States,Consumed natural gas (MMtonnes CO2),1985,926.516318
5479,United States,Petroleum and other liquids (MMtonnes CO2),1985,2023.814727
5480,Uruguay,CO2 emissions (MMtonnes CO2),1985,3.4
5481,Uruguay,Coal and coke (MMtonnes CO2),1985,0
5482,Uruguay,Consumed natural gas (MMtonnes CO2),1985,0
5483,Uruguay,Petroleum and other liquids (MMtonnes CO2),1985,3.4
5484,Uzbekistan,CO2 emissions (MMtonnes CO2),1985,--
5485,Uzbekistan,Coal and coke (MMtonnes CO2),1985,--
5486,Uzbekistan,Consumed natural gas (MMtonnes CO2),1985,--
5487,Uzbekistan,Petroleum and other liquids (MMtonnes CO2),1985,--
5488,Vanuatu,CO2 emissions (MMtonnes CO2),1985,0.1
5489,Vanuatu,Coal and coke (MMtonnes CO2),1985,0
5490,Vanuatu,Consumed natural gas (MMtonnes CO2),1985,0
5491,Vanuatu,Petroleum and other liquids (MMtonnes CO2),1985,0.1
5492,Venezuela,CO2 emissions (MMtonnes CO2),1985,93.91497207
5493,Venezuela,Coal and coke (MMtonnes CO2),1985,0.863249246
5494,Venezuela,Consumed natural gas (MMtonnes CO2),1985,39.05172282
5495,Venezuela,Petroleum and other liquids (MMtonnes CO2),1985,54
5496,Vietnam,CO2 emissions (MMtonnes CO2),1985,10.63578611
5497,Vietnam,Coal and coke (MMtonnes CO2),1985,6.559575516
5498,Vietnam,Consumed natural gas (MMtonnes CO2),1985,0.076210596
5499,Vietnam,Petroleum and other liquids (MMtonnes CO2),1985,4
5500,Wake Island,CO2 emissions (MMtonnes CO2),1985,1.2
5501,Wake Island,Coal and coke (MMtonnes CO2),1985,0
5502,Wake Island,Consumed natural gas (MMtonnes CO2),1985,0
5503,Wake Island,Petroleum and other liquids (MMtonnes CO2),1985,1.2
5504,Western Sahara,CO2 emissions (MMtonnes CO2),1985,0.2
5505,Western Sahara,Coal and coke (MMtonnes CO2),1985,0
5506,Western Sahara,Consumed natural gas (MMtonnes CO2),1985,0
5507,Western Sahara,Petroleum and other liquids (MMtonnes CO2),1985,0.2
5508,Yemen,CO2 emissions (MMtonnes CO2),1985,9.9
5509,Yemen,Coal and coke (MMtonnes CO2),1985,0
5510,Yemen,Consumed natural gas (MMtonnes CO2),1985,0
5511,Yemen,Petroleum and other liquids (MMtonnes CO2),1985,9.9
5512,Zambia,CO2 emissions (MMtonnes CO2),1985,2.781549986
5513,Zambia,Coal and coke (MMtonnes CO2),1985,1.081549986
5514,Zambia,Consumed natural gas (MMtonnes CO2),1985,0
5515,Zambia,Petroleum and other liquids (MMtonnes CO2),1985,1.7
5516,Zimbabwe,CO2 emissions (MMtonnes CO2),1985,9.060527367
5517,Zimbabwe,Coal and coke (MMtonnes CO2),1985,6.960527367
5518,Zimbabwe,Consumed natural gas (MMtonnes CO2),1985,0
5519,Zimbabwe,Petroleum and other liquids (MMtonnes CO2),1985,2.1
5520,World,CO2 emissions (MMtonnes CO2),1986,20520.66734
5521,World,Coal and coke (MMtonnes CO2),1986,8601.810772
5522,World,Consumed natural gas (MMtonnes CO2),1986,3395.116049
5523,World,Petroleum and other liquids (MMtonnes CO2),1986,8523.740521
5524,Afghanistan,CO2 emissions (MMtonnes CO2),1986,2.311010238
5525,Afghanistan,Coal and coke (MMtonnes CO2),1986,0.311010238
5526,Afghanistan,Consumed natural gas (MMtonnes CO2),1986,0
5527,Afghanistan,Petroleum and other liquids (MMtonnes CO2),1986,2
5528,Albania,CO2 emissions (MMtonnes CO2),1986,10.15493954
5529,Albania,Coal and coke (MMtonnes CO2),1986,3.477234921
5530,Albania,Consumed natural gas (MMtonnes CO2),1986,0.77770462
5531,Albania,Petroleum and other liquids (MMtonnes CO2),1986,5.9
5532,Algeria,CO2 emissions (MMtonnes CO2),1986,60.91846639
5533,Algeria,Coal and coke (MMtonnes CO2),1986,3.229132658
5534,Algeria,Consumed natural gas (MMtonnes CO2),1986,37.68933373
5535,Algeria,Petroleum and other liquids (MMtonnes CO2),1986,20
5536,American Samoa,CO2 emissions (MMtonnes CO2),1986,0.484467786
5537,American Samoa,Coal and coke (MMtonnes CO2),1986,0
5538,American Samoa,Consumed natural gas (MMtonnes CO2),1986,0
5539,American Samoa,Petroleum and other liquids (MMtonnes CO2),1986,0.484467786
5540,Angola,CO2 emissions (MMtonnes CO2),1986,4.57770462
5541,Angola,Coal and coke (MMtonnes CO2),1986,0
5542,Angola,Consumed natural gas (MMtonnes CO2),1986,0.77770462
5543,Angola,Petroleum and other liquids (MMtonnes CO2),1986,3.8
5544,Antarctica,CO2 emissions (MMtonnes CO2),1986,0.2
5545,Antarctica,Coal and coke (MMtonnes CO2),1986,0
5546,Antarctica,Consumed natural gas (MMtonnes CO2),1986,0
5547,Antarctica,Petroleum and other liquids (MMtonnes CO2),1986,0.2
