COUNTRY,Composite_Indicators,Year,Value
"Germany, West",Geothermal (billion kWh),2021,0.0
"Germany, West","Solar, tide, wave, fuel cell (billion kWh)",2021,0.0
"Germany, West",Tide and wave (billion kWh),2021,0.0
"Germany, West",Solar (billion kWh),2021,0.0
"Germany, West",Wind (billion kWh),2021,0.0
"Germany, West",Biomass and waste (billion kWh),2021,0.0
"Germany, West",Hydroelectric pumped storage (billion kWh),2021,0.0
"Germany, West",Consumption (quad Btu),2021,0.0
"Germany, West",Coal (quad Btu),2021,0.0
"Germany, West",Natural gas (quad Btu),2021,0.0
"Germany, West",Petroleum and other liquids (quad Btu),2021,0.0
"Germany, West","Nuclear, renewables, and other (quad Btu)",2021,0.0
"Germany, West",Nuclear (quad Btu),2021,0.0
"Germany, West",Renewables and other (quad Btu),2021,0.0
"Germany, West",CO2 emissions (MMtonnes CO2),2021,0.0
"Germany, West",Coal and coke (MMtonnes CO2),2021,0.0
"Germany, West",Consumed natural gas (MMtonnes CO2),2021,0.0
"Germany, West",Petroleum and other liquids (MMtonnes CO2),2021,0.0
"Germany, West",Population,2021,0.0
"Germany, West",GDP,2021,0.0
India,Generation (billion kWh),1980,119.26
India,Nuclear (billion kWh),1980,3.0
India,Fossil fuels (billion kWh),1980,69.72
India,Renewables (billion kWh),1980,46.54
India,Hydroelectricity (billion kWh),1980,46.54
India,Non-hydroelectric renewables (billion kWh),1980,0.0
India,Geothermal (billion kWh),1980,0.0
India,"Solar, tide, wave, fuel cell (billion kWh)",1980,0.0
India,Tide and wave (billion kWh),1980,0.0
India,Solar (billion kWh),1980,0.0
India,Wind (billion kWh),1980,0.0
India,Biomass and waste (billion kWh),1980,0.0
India,Hydroelectric pumped storage (billion kWh),1980,0.0
India,Consumption (quad Btu),1980,3.753147288
India,Coal (quad Btu),1980,1.82443483
India,Natural gas (quad Btu),1980,0.058701
India,Petroleum and other liquids (quad Btu),1980,1.352522029
India,"Nuclear, renewables, and other (quad Btu)",1980,0.517489429
India,Nuclear (quad Btu),1980,0.034158
India,Renewables and other (quad Btu),1980,0.483331429
India,CO2 emissions (MMtonnes CO2),1980,269.9538007
India,Coal and coke (MMtonnes CO2),1980,175.1774613
India,Consumed natural gas (MMtonnes CO2),1980,3.11447939
India,Petroleum and other liquids (MMtonnes CO2),1980,91.66186
India,Population,1980,698814400.0
India,GDP,1980,927.043
India,Generation (billion kWh),1981,131.12
India,Nuclear (billion kWh),1981,3.02
India,Fossil fuels (billion kWh),1981,78.54
India,Renewables (billion kWh),1981,49.56
India,Hydroelectricity (billion kWh),1981,49.56
India,Non-hydroelectric renewables (billion kWh),1981,0.0
India,Geothermal (billion kWh),1981,0.0
India,"Solar, tide, wave, fuel cell (billion kWh)",1981,0.0
India,Tide and wave (billion kWh),1981,0.0
India,Solar (billion kWh),1981,0.0
India,Wind (billion kWh),1981,0.0
India,Biomass and waste (billion kWh),1981,0.0
India,Hydroelectric pumped storage (billion kWh),1981,0.0
India,Consumption (quad Btu),1981,4.204146551
India,Coal (quad Btu),1981,2.049102018
India,Natural gas (quad Btu),1981,0.073664
India,Petroleum and other liquids (quad Btu),1981,1.529229551
India,"Nuclear, renewables, and other (quad Btu)",1981,0.552150982
India,Nuclear (quad Btu),1981,0.03440384
India,Renewables and other (quad Btu),1981,0.517747142
India,CO2 emissions (MMtonnes CO2),1981,304.6729519
India,Coal and coke (MMtonnes CO2),1981,196.7645856
India,Consumed natural gas (MMtonnes CO2),1981,3.908366293
India,Petroleum and other liquids (MMtonnes CO2),1981,104.0
India,Population,1981,714799500.0
India,GDP,1981,984.4822
India,Generation (billion kWh),1982,139.41
India,Nuclear (billion kWh),1982,2.02
India,Fossil fuels (billion kWh),1982,89.08
India,Renewables (billion kWh),1982,48.31
India,Hydroelectricity (billion kWh),1982,48.31
India,Non-hydroelectric renewables (billion kWh),1982,0.0
India,Geothermal (billion kWh),1982,0.0
India,"Solar, tide, wave, fuel cell (billion kWh)",1982,0.0
India,Tide and wave (billion kWh),1982,0.0
India,Solar (billion kWh),1982,0.0
India,Wind (billion kWh),1982,0.0
India,Biomass and waste (billion kWh),1982,0.0
India,Hydroelectric pumped storage (billion kWh),1982,0.0
India,Consumption (quad Btu),1982,4.356720191
India,Coal (quad Btu),1982,2.182958792
India,Natural gas (quad Btu),1982,0.099947
India,Petroleum and other liquids (quad Btu),1982,1.546011219
India,"Nuclear, renewables, and other (quad Btu)",1982,0.52780318
India,Nuclear (quad Btu),1982,0.02301588
India,Renewables and other (quad Btu),1982,0.5047873
India,CO2 emissions (MMtonnes CO2),1982,319.9081005
India,Coal and coke (MMtonnes CO2),1982,209.6052458
India,Consumed natural gas (MMtonnes CO2),1982,5.302854663
India,Petroleum and other liquids (MMtonnes CO2),1982,105.0
India,Population,1982,731232400.0
India,GDP,1982,1025.8
India,Generation (billion kWh),1983,144.987
India,Nuclear (billion kWh),1983,3.49
India,Fossil fuels (billion kWh),1983,91.627
India,Renewables (billion kWh),1983,49.87
India,Hydroelectricity (billion kWh),1983,49.87
India,Non-hydroelectric renewables (billion kWh),1983,0.0
India,Geothermal (billion kWh),1983,0.0
India,"Solar, tide, wave, fuel cell (billion kWh)",1983,0.0
India,Tide and wave (billion kWh),1983,0.0
India,Solar (billion kWh),1983,0.0
India,Wind (billion kWh),1983,0.0
India,Biomass and waste (billion kWh),1983,0.0
India,Hydroelectric pumped storage (billion kWh),1983,0.0
India,Consumption (quad Btu),1983,4.598949642
India,Coal (quad Btu),1983,2.294281546
India,Natural gas (quad Btu),1983,0.119038
India,Petroleum and other liquids (quad Btu),1983,1.621528728
India,"Nuclear, renewables, and other (quad Btu)",1983,0.564101368
India,Nuclear (quad Btu),1983,0.03975808
India,Renewables and other (quad Btu),1983,0.524343288
India,CO2 emissions (MMtonnes CO2),1983,336.8731029
India,Coal and coke (MMtonnes CO2),1983,220.5573434
India,Consumed natural gas (MMtonnes CO2),1983,6.315759487
India,Petroleum and other liquids (MMtonnes CO2),1983,110.0
India,Population,1983,748033200.0
India,GDP,1983,1089.971
India,Generation (billion kWh),1984,161.739
India,Nuclear (billion kWh),1984,3.84
India,Fossil fuels (billion kWh),1984,104.494
India,Renewables (billion kWh),1984,53.405
India,Hydroelectricity (billion kWh),1984,53.405
India,Non-hydroelectric renewables (billion kWh),1984,0.0
India,Geothermal (billion kWh),1984,0.0
India,"Solar, tide, wave, fuel cell (billion kWh)",1984,0.0
India,Tide and wave (billion kWh),1984,0.0
India,Solar (billion kWh),1984,0.0
India,Wind (billion kWh),1984,0.0
India,Biomass and waste (billion kWh),1984,0.0
India,Hydroelectric pumped storage (billion kWh),1984,0.0
India,Consumption (quad Btu),1984,4.994465476
India,Coal (quad Btu),1984,2.532738622
India,Natural gas (quad Btu),1984,0.126899
India,Petroleum and other liquids (quad Btu),1984,1.733247514
India,"Nuclear, renewables, and other (quad Btu)",1984,0.60158034
India,Nuclear (quad Btu),1984,0.0443904
India,Renewables and other (quad Btu),1984,0.55718994
India,CO2 emissions (MMtonnes CO2),1984,366.704573
India,Coal and coke (MMtonnes CO2),1984,242.9717351
India,Consumed natural gas (MMtonnes CO2),1984,6.732837943
India,Petroleum and other liquids (MMtonnes CO2),1984,117.0
India,Population,1984,765119800.0
India,GDP,1984,1139.54
India,Generation (billion kWh),1985,174.93
India,Nuclear (billion kWh),1985,4.695
India,Fossil fuels (billion kWh),1985,119.727
India,Renewables (billion kWh),1985,50.508
India,Hydroelectricity (billion kWh),1985,50.508
India,Non-hydroelectric renewables (billion kWh),1985,0.0
India,Geothermal (billion kWh),1985,0.0
India,"Solar, tide, wave, fuel cell (billion kWh)",1985,0.0
India,Tide and wave (billion kWh),1985,0.0
India,Solar (billion kWh),1985,0.0
India,Wind (billion kWh),1985,0.0
India,Biomass and waste (billion kWh),1985,0.0
India,Hydroelectric pumped storage (billion kWh),1985,0.0
India,Consumption (quad Btu),1985,5.250769524
India,Coal (quad Btu),1985,2.639568725
India,Natural gas (quad Btu),1985,0.151605
India,Petroleum and other liquids (quad Btu),1985,1.877449174
India,"Nuclear, renewables, and other (quad Btu)",1985,0.582146624
India,Nuclear (quad Btu),1985,0.05480004
India,Renewables and other (quad Btu),1985,0.527346584
India,CO2 emissions (MMtonnes CO2),1985,388.4813193
India,Coal and coke (MMtonnes CO2),1985,253.4376634
India,Consumed natural gas (MMtonnes CO2),1985,8.04365595
India,Petroleum and other liquids (MMtonnes CO2),1985,127.0
India,Population,1985,782433000.0
India,GDP,1985,1196.734
India,Generation (billion kWh),1986,191.896
India,Nuclear (billion kWh),1986,4.733
India,Fossil fuels (billion kWh),1986,133.852
India,Renewables (billion kWh),1986,53.311
India,Hydroelectricity (billion kWh),1986,53.309
India,Non-hydroelectric renewables (billion kWh),1986,0.002
India,Geothermal (billion kWh),1986,0.0
India,"Solar, tide, wave, fuel cell (billion kWh)",1986,0.0
India,Tide and wave (billion kWh),1986,0.0
India,Solar (billion kWh),1986,0.0
India,Wind (billion kWh),1986,0.002
India,Biomass and waste (billion kWh),1986,0.0
India,Hydroelectric pumped storage (billion kWh),1986,0.0
India,Consumption (quad Btu),1986,5.67988119
India,Coal (quad Btu),1986,2.873698918
India,Natural gas (quad Btu),1986,0.20718
India,Petroleum and other liquids (quad Btu),1986,1.98653002
India,"Nuclear, renewables, and other (quad Btu)",1986,0.612472252
India,Nuclear (quad Btu),1986,0.05523411
India,Renewables and other (quad Btu),1986,0.557238142
India,CO2 emissions (MMtonnes CO2),1986,416.5131274
India,Coal and coke (MMtonnes CO2),1986,275.5208472
India,Consumed natural gas (MMtonnes CO2),1986,10.9922802
India,Petroleum and other liquids (MMtonnes CO2),1986,130.0
India,Population,1986,800024500.0
India,GDP,1986,1255.148
India,Generation (billion kWh),1987,208.235
India,Nuclear (billion kWh),1987,4.745
India,Fossil fuels (billion kWh),1987,156.494
India,Renewables (billion kWh),1987,46.996
India,Hydroelectricity (billion kWh),1987,46.993
India,Non-hydroelectric renewables (billion kWh),1987,0.003
India,Geothermal (billion kWh),1987,0.0
India,"Solar, tide, wave, fuel cell (billion kWh)",1987,0.0
India,Tide and wave (billion kWh),1987,0.0
India,Solar (billion kWh),1987,0.0
India,Wind (billion kWh),1987,0.003
India,Biomass and waste (billion kWh),1987,0.0
India,Hydroelectric pumped storage (billion kWh),1987,0.0
India,Consumption (quad Btu),1987,5.956548461
India,Coal (quad Btu),1987,3.078221107
India,Natural gas (quad Btu),1987,0.261277
India,Petroleum and other liquids (quad Btu),1987,2.06910762
India,"Nuclear, renewables, and other (quad Btu)",1987,0.547942734
India,Nuclear (quad Btu),1987,0.05537415
India,Renewables and other (quad Btu),1987,0.492568584
India,CO2 emissions (MMtonnes CO2),1987,446.2146495
India,Coal and coke (MMtonnes CO2),1987,295.3521628
India,Consumed natural gas (MMtonnes CO2),1987,13.8624867
India,Petroleum and other liquids (MMtonnes CO2),1987,137.0
India,Population,1987,817927700.0
India,GDP,1987,1308.184
India,Generation (billion kWh),1988,229.432
India,Nuclear (billion kWh),1988,5.19
India,Fossil fuels (billion kWh),1988,166.945
India,Renewables (billion kWh),1988,57.297
India,Hydroelectricity (billion kWh),1988,57.291
India,Non-hydroelectric renewables (billion kWh),1988,0.006
India,Geothermal (billion kWh),1988,0.0
India,"Solar, tide, wave, fuel cell (billion kWh)",1988,0.0
India,Tide and wave (billion kWh),1988,0.0
India,Solar (billion kWh),1988,0.0
India,Wind (billion kWh),1988,0.006
India,Biomass and waste (billion kWh),1988,0.0
India,Hydroelectric pumped storage (billion kWh),1988,0.0
India,Consumption (quad Btu),1988,6.589637794
India,Coal (quad Btu),1988,3.286405825
India,Natural gas (quad Btu),1988,0.35681
India,Petroleum and other liquids (quad Btu),1988,2.28751647
India,"Nuclear, renewables, and other (quad Btu)",1988,0.658905499
India,Nuclear (quad Btu),1988,0.06057249
India,Renewables and other (quad Btu),1988,0.598333009
India,CO2 emissions (MMtonnes CO2),1988,484.6013459
India,Coal and coke (MMtonnes CO2),1988,315.6701967
India,Consumed natural gas (MMtonnes CO2),1988,18.93114923
India,Petroleum and other liquids (MMtonnes CO2),1988,150.0
India,Population,1988,836068500.0
India,GDP,1988,1414.718
India,Generation (billion kWh),1989,255.104
India,Nuclear (billion kWh),1989,3.8
India,Fossil fuels (billion kWh),1989,189.787
India,Renewables (billion kWh),1989,61.517
India,Hydroelectricity (billion kWh),1989,61.511
India,Non-hydroelectric renewables (billion kWh),1989,0.006
India,Geothermal (billion kWh),1989,0.0
India,"Solar, tide, wave, fuel cell (billion kWh)",1989,0.0
India,Tide and wave (billion kWh),1989,0.0
India,Solar (billion kWh),1989,0.0
India,Wind (billion kWh),1989,0.006
India,Biomass and waste (billion kWh),1989,0.0
India,Hydroelectric pumped storage (billion kWh),1989,0.0
India,Consumption (quad Btu),1989,6.946077442
India,Coal (quad Btu),1989,3.490743809
India,Natural gas (quad Btu),1989,0.362565
India,Petroleum and other liquids (quad Btu),1989,2.40021664
India,"Nuclear, renewables, and other (quad Btu)",1989,0.692551994
India,Nuclear (quad Btu),1989,0.0443498
India,Renewables and other (quad Btu),1989,0.648202194
India,CO2 emissions (MMtonnes CO2),1989,510.6211492
India,Coal and coke (MMtonnes CO2),1989,335.3846589
India,Consumed natural gas (MMtonnes CO2),1989,19.23649035
India,Petroleum and other liquids (MMtonnes CO2),1989,156.0
India,Population,1989,854367600.0
India,GDP,1989,1510.762
India,Generation (billion kWh),1990,275.495
India,Nuclear (billion kWh),1990,5.611
India,Fossil fuels (billion kWh),1990,198.913
India,Renewables (billion kWh),1990,70.971
India,Hydroelectricity (billion kWh),1990,70.939
India,Non-hydroelectric renewables (billion kWh),1990,0.032
India,Geothermal (billion kWh),1990,0.0
India,"Solar, tide, wave, fuel cell (billion kWh)",1990,0.0
India,Tide and wave (billion kWh),1990,0.0
India,Solar (billion kWh),1990,0.0
India,Wind (billion kWh),1990,0.032
India,Biomass and waste (billion kWh),1990,0.0
India,Hydroelectric pumped storage (billion kWh),1990,0.0
India,Consumption (quad Btu),1990,7.420311772
India,Coal (quad Btu),1990,3.715615933
India,Natural gas (quad Btu),1990,0.459249
India,Petroleum and other liquids (quad Btu),1990,2.435768735
India,"Nuclear, renewables, and other (quad Btu)",1990,0.809678104
India,Nuclear (quad Btu),1990,0.065485981
India,Renewables and other (quad Btu),1990,0.744192123
India,CO2 emissions (MMtonnes CO2),1990,541.3393144
India,Coal and coke (MMtonnes CO2),1990,356.9730932
India,Consumed natural gas (MMtonnes CO2),1990,24.36622111
India,Petroleum and other liquids (MMtonnes CO2),1990,160.0
India,Population,1990,872765400.0
India,GDP,1990,1597.189
India,Generation (billion kWh),1991,300.311
India,Nuclear (billion kWh),1991,5.17
India,Fossil fuels (billion kWh),1991,223.055
India,Renewables (billion kWh),1991,72.086
India,Hydroelectricity (billion kWh),1991,72.047
India,Non-hydroelectric renewables (billion kWh),1991,0.039
India,Geothermal (billion kWh),1991,0.0
India,"Solar, tide, wave, fuel cell (billion kWh)",1991,0.0
India,Tide and wave (billion kWh),1991,0.0
India,Solar (billion kWh),1991,0.0
India,Wind (billion kWh),1991,0.039
India,Biomass and waste (billion kWh),1991,0.0
India,Hydroelectric pumped storage (billion kWh),1991,0.0
India,Consumption (quad Btu),1991,7.785671441
India,Coal (quad Btu),1991,3.964401881
India,Natural gas (quad Btu),1991,0.516799
India,Petroleum and other liquids (quad Btu),1991,2.482115705
India,"Nuclear, renewables, and other (quad Btu)",1991,0.822354855
India,Nuclear (quad Btu),1991,0.06123348
India,Renewables and other (quad Btu),1991,0.761121375
India,CO2 emissions (MMtonnes CO2),1991,570.7143265
India,Coal and coke (MMtonnes CO2),1991,381.2946943
India,Consumed natural gas (MMtonnes CO2),1991,27.41963228
India,Petroleum and other liquids (MMtonnes CO2),1991,162.0
India,Population,1991,891298800.0
India,GDP,1991,1630.672
India,Generation (billion kWh),1992,315.973
India,Nuclear (billion kWh),1992,6.012
India,Fossil fuels (billion kWh),1992,240.686
India,Renewables (billion kWh),1992,69.275
India,Hydroelectricity (billion kWh),1992,69.187
India,Non-hydroelectric renewables (billion kWh),1992,0.088
India,Geothermal (billion kWh),1992,0.0
India,"Solar, tide, wave, fuel cell (billion kWh)",1992,0.0
India,Tide and wave (billion kWh),1992,0.0
India,Solar (billion kWh),1992,0.0
India,Wind (billion kWh),1992,0.088
India,Biomass and waste (billion kWh),1992,0.0
India,Hydroelectric pumped storage (billion kWh),1992,0.0
India,Consumption (quad Btu),1992,8.181045887
India,Coal (quad Btu),1992,4.172780931
India,Natural gas (quad Btu),1992,0.548742128
India,Petroleum and other liquids (quad Btu),1992,2.659680642
India,"Nuclear, renewables, and other (quad Btu)",1992,0.799842187
India,Nuclear (quad Btu),1992,0.071578872
India,Renewables and other (quad Btu),1992,0.728263315
India,CO2 emissions (MMtonnes CO2),1992,604.9977661
India,Coal and coke (MMtonnes CO2),1992,401.8833379
India,Consumed natural gas (MMtonnes CO2),1992,29.11442815
India,Petroleum and other liquids (MMtonnes CO2),1992,174.0
India,Population,1992,910002500.0
India,GDP,1992,1703.284
India,Generation (billion kWh),1993,339.346877
India,Nuclear (billion kWh),1993,5.896877
India,Fossil fuels (billion kWh),1993,263.578
India,Renewables (billion kWh),1993,69.872
India,Hydroelectricity (billion kWh),1993,69.773
India,Non-hydroelectric renewables (billion kWh),1993,0.099
India,Geothermal (billion kWh),1993,0.0
India,"Solar, tide, wave, fuel cell (billion kWh)",1993,0.0
India,Tide and wave (billion kWh),1993,0.0
India,Solar (billion kWh),1993,0.0
India,Wind (billion kWh),1993,0.099
India,Biomass and waste (billion kWh),1993,0.0
India,Hydroelectric pumped storage (billion kWh),1993,0.0
India,Consumption (quad Btu),1993,8.49102522
India,Coal (quad Btu),1993,4.348137434
India,Natural gas (quad Btu),1993,0.612152329
India,Petroleum and other liquids (quad Btu),1993,2.7264624
India,"Nuclear, renewables, and other (quad Btu)",1993,0.804273058
India,Nuclear (quad Btu),1993,0.070508958
India,Renewables and other (quad Btu),1993,0.7337641
India,CO2 emissions (MMtonnes CO2),1993,630.6355562
India,Coal and coke (MMtonnes CO2),1993,419.1567941
India,Consumed natural gas (MMtonnes CO2),1993,32.47876206
India,Petroleum and other liquids (MMtonnes CO2),1993,179.0
India,Population,1993,928828700.0
India,GDP,1993,1784.539
